Timestamp,CPU Temperature Core #1 (°C),CPU Temperature Core #2 (°C),CPU Temperature Core #3 (°C),CPU Temperature Core #4 (°C),CPU Temperature (°C),CPU Power (W),CPU Power Cores (W),CPU Graphics Power (W),CPU Usage (%),Memory Usage (%),GPU Temperature (°C),GPU Usage (%),GPU Memory Usage (%)
08:00:01.000,59.0,77.0,53.0,58.0,77.0,22.9,18.2,0.0,7.8,56.7,0.0,0.0,2.4
08:00:03.000,49.0,50.0,49.0,48.0,56.0,15.9,12.0,0.0,5.6,56.7,0.0,0.0,2.4
08:00:05.000,49.0,64.0,49.0,52.0,62.0,16.2,12.2,0.0,5.7,56.7,0.0,0.0,2.4
08:00:07.000,49.0,51.0,49.0,57.0,57.0,15.1,11.4,0.0,5.9,56.7,0.0,0.0,2.4
08:00:09.000,48.0,50.0,49.0,48.0,55.0,14.4,10.4,0.1,6.4,56.7,0.0,0.0,2.4
08:00:11.000,53.0,64.0,52.0,54.0,64.0,16.5,12.4,0.0,5.6,56.7,0.0,0.0,2.4
08:00:13.000,49.0,50.0,49.0,50.0,55.0,15.1,11.2,0.0,6.2,56.7,0.0,0.0,2.4
08:00:15.000,49.0,50.0,50.0,50.0,56.0,15.9,12.0,0.0,6.0,56.7,0.0,0.0,2.4
08:00:17.000,49.0,49.0,49.0,49.0,55.0,14.4,10.6,0.0,5.9,56.7,0.0,0.0,2.4
08:00:19.000,51.0,50.0,51.0,50.0,56.0,15.0,11.0,0.0,6.5,56.7,0.0,0.0,2.4
08:00:21.000,49.0,51.0,50.0,51.0,57.0,16.1,12.1,0.1,5.7,56.7,0.0,0.0,2.4
08:00:23.000,49.0,51.0,49.0,48.0,55.0,8.8,4.7,0.1,2.4,56.6,0.0,0.0,2.4
08:00:25.000,49.0,51.0,51.0,50.0,62.0,16.4,12.5,0.0,5.1,56.7,0.0,0.0,2.4
08:00:27.000,53.0,51.0,50.0,49.0,55.0,14.3,10.5,0.0,6.0,56.6,0.0,0.0,2.4
08:00:29.000,49.0,50.0,49.0,48.0,55.0,14.7,10.8,0.1,5.4,56.6,0.0,0.0,2.4
08:00:31.000,47.0,50.0,48.0,50.0,55.0,15.4,11.6,0.0,6.1,56.6,0.0,0.0,2.4
08:00:33.000,48.0,50.0,48.0,50.0,55.0,15.2,11.3,0.0,5.8,56.7,0.0,0.0,2.4
08:00:35.000,49.0,51.0,49.0,50.0,55.0,15.2,11.4,0.1,6.1,56.6,0.0,0.0,2.4
08:00:37.000,48.0,51.0,49.0,50.0,55.0,15.5,11.6,0.0,5.7,56.6,0.0,0.0,2.4
08:00:39.000,48.0,50.0,49.0,49.0,55.0,16.2,12.3,0.1,5.2,56.6,54.0,0.0,2.4
08:00:41.000,51.0,52.0,60.0,49.0,56.0,15.8,11.9,0.0,5.2,56.6,0.0,0.0,2.4
08:00:43.000,49.0,50.0,50.0,50.0,61.0,15.5,11.7,0.0,6.7,56.6,0.0,0.0,2.4
08:00:45.000,47.0,50.0,52.0,50.0,60.0,15.1,11.3,0.0,6.2,56.7,0.0,0.0,2.4
08:00:48.000,48.0,51.0,50.0,48.0,60.0,16.6,12.8,0.0,5.7,56.6,0.0,0.0,2.4
08:00:50.000,61.0,58.0,49.0,51.0,58.0,13.8,9.8,0.0,6.8,56.5,0.0,0.0,2.4
08:00:52.000,50.0,50.0,50.0,49.0,56.0,16.0,12.2,0.0,6.4,56.5,0.0,0.0,2.4
08:00:54.000,49.0,50.0,48.0,62.0,62.0,15.1,11.3,0.0,6.1,56.5,0.0,0.0,2.4
08:00:56.000,55.0,52.0,50.0,50.0,58.0,15.3,11.1,0.0,7.2,56.5,0.0,0.0,2.4
08:00:58.000,49.0,51.0,50.0,48.0,62.0,16.2,12.2,0.1,5.6,56.4,0.0,0.0,2.4
08:01:00.000,51.0,58.0,49.0,51.0,58.0,15.3,11.3,0.0,7.1,56.3,0.0,0.0,2.4
08:01:02.000,62.0,50.0,53.0,49.0,62.0,15.1,11.3,0.0,5.9,56.3,0.0,0.0,2.4
08:01:04.000,58.0,51.0,50.0,50.0,58.0,15.4,11.7,0.1,5.9,56.3,0.0,0.0,2.4
08:01:06.000,47.0,55.0,49.0,60.0,60.0,16.0,11.9,0.1,5.9,56.3,0.0,0.0,2.4
08:01:08.000,56.0,52.0,50.0,52.0,56.0,14.8,11.0,0.0,5.7,56.3,0.0,0.0,2.4
08:01:10.000,62.0,51.0,53.0,50.0,59.0,14.5,10.4,0.1,6.1,56.3,0.0,0.0,2.4
08:01:12.000,62.0,51.0,53.0,50.0,61.0,15.3,11.3,0.0,5.9,56.2,0.0,0.0,2.4
08:01:14.000,61.0,51.0,53.0,49.0,60.0,15.2,11.3,0.0,5.9,56.3,0.0,0.0,2.4
08:01:16.000,49.0,50.0,51.0,49.0,55.0,15.9,12.0,0.0,8.3,56.3,0.0,0.0,2.4
08:01:18.000,58.0,51.0,53.0,50.0,58.0,14.6,10.7,0.1,6.1,56.3,0.0,0.0,2.4
08:01:20.000,50.0,58.0,49.0,52.0,60.0,14.6,10.6,0.0,6.9,56.4,0.0,0.0,2.4
08:01:22.000,49.0,52.0,49.0,52.0,62.0,15.2,11.4,0.1,6.0,56.3,0.0,0.0,2.4
08:01:24.000,49.0,53.0,49.0,60.0,60.0,15.4,11.6,0.1,5.3,56.3,0.0,0.0,2.4
08:01:26.000,49.0,50.0,49.0,59.0,59.0,15.5,11.6,0.0,5.8,55.9,0.0,0.0,2.4
08:01:28.000,47.0,51.0,48.0,57.0,57.0,15.7,11.9,0.0,5.5,55.9,0.0,0.0,2.4
08:01:30.000,48.0,50.0,51.0,48.0,59.0,14.8,11.0,0.1,6.5,55.9,0.0,0.0,2.4
08:01:32.000,49.0,50.0,49.0,57.0,56.0,16.4,12.5,0.0,7.1,56.0,0.0,0.0,2.4
08:01:34.000,49.0,49.0,49.0,49.0,55.0,15.7,11.8,0.0,6.3,55.9,0.0,0.0,2.4
08:01:36.000,47.0,64.0,48.0,54.0,64.0,16.1,12.1,0.0,6.7,55.9,0.0,0.0,2.4
08:01:38.000,49.0,51.0,50.0,49.0,57.0,15.6,11.8,0.0,5.5,55.9,0.0,0.0,2.4
08:01:40.000,49.0,50.0,49.0,57.0,57.0,15.3,11.4,0.0,5.2,55.9,0.0,0.0,2.4
08:01:42.000,49.0,49.0,49.0,49.0,62.0,15.9,11.8,0.0,5.6,55.9,0.0,0.0,2.4
08:01:44.000,49.0,50.0,48.0,49.0,54.0,16.2,12.4,0.0,6.0,55.9,0.0,0.0,2.4
08:01:46.000,48.0,50.0,49.0,48.0,55.0,14.8,11.0,0.0,6.1,55.9,0.0,0.0,2.4
08:01:48.000,49.0,52.0,47.0,50.0,56.0,14.9,11.1,0.0,5.7,55.9,0.0,0.0,2.4
08:01:50.000,49.0,49.0,48.0,49.0,55.0,14.5,10.6,0.1,5.2,55.9,0.0,0.0,2.4
08:01:52.000,49.0,50.0,49.0,48.0,55.0,15.8,11.8,0.0,5.6,55.9,0.0,0.0,2.4
08:01:54.000,49.0,50.0,48.0,50.0,54.0,14.3,10.3,0.0,5.2,56.1,0.0,0.0,2.4
08:01:56.000,47.0,50.0,48.0,48.0,55.0,8.6,4.7,0.1,2.6,55.9,0.0,0.0,2.4
08:01:58.000,49.0,62.0,48.0,52.0,56.0,14.7,10.7,0.0,5.8,55.9,0.0,0.0,2.4
08:02:00.000,47.0,60.0,49.0,52.0,60.0,14.3,10.5,0.1,6.2,55.9,0.0,0.0,2.4
08:02:02.000,49.0,50.0,47.0,49.0,55.0,15.3,11.4,0.0,4.8,56.0,0.0,0.0,2.4
08:02:04.000,50.0,50.0,48.0,48.0,55.0,15.7,11.8,0.0,6.8,56.0,0.0,0.0,2.4
08:02:06.000,50.0,50.0,49.0,50.0,55.0,18.2,14.2,0.0,5.9,56.1,0.0,0.0,2.4
08:02:08.000,49.0,50.0,50.0,49.0,55.0,15.5,11.8,0.0,4.9,56.0,0.0,0.0,2.4
08:02:10.000,49.0,49.0,50.0,49.0,55.0,15.8,12.0,0.1,5.5,56.0,54.0,0.0,2.4
08:02:12.000,56.0,56.0,53.0,55.0,62.0,15.4,11.4,0.1,6.2,56.0,0.0,0.0,2.4
08:02:14.000,47.0,51.0,48.0,49.0,64.0,14.4,10.5,0.0,5.1,56.0,0.0,0.0,2.4
08:02:16.000,50.0,50.0,51.0,48.0,59.0,16.7,12.9,0.0,6.6,56.0,0.0,0.0,2.4
08:02:18.000,58.0,51.0,50.0,49.0,58.0,16.6,12.5,0.1,5.8,56.1,0.0,0.0,2.4
08:02:20.000,49.0,49.0,49.0,48.0,54.0,14.8,10.9,0.0,6.0,56.0,0.0,0.0,2.4
08:02:22.000,48.0,50.0,50.0,48.0,54.0,16.0,12.1,0.0,7.0,56.0,0.0,0.0,2.4
08:02:24.000,53.0,58.0,49.0,52.0,58.0,15.4,11.7,0.1,6.1,56.0,0.0,0.0,2.4
08:02:26.000,49.0,50.0,49.0,49.0,54.0,16.0,11.9,0.0,6.3,55.9,0.0,0.0,2.4
08:02:28.000,49.0,63.0,48.0,51.0,63.0,15.1,11.2,0.0,5.1,55.9,0.0,0.0,2.4
08:02:30.000,47.0,50.0,48.0,50.0,54.0,16.2,12.3,0.0,5.5,55.9,0.0,0.0,2.4
08:02:32.000,48.0,50.0,49.0,50.0,54.0,15.4,11.5,0.1,5.2,55.9,54.0,0.0,2.4
08:02:34.000,48.0,49.0,49.0,48.0,55.0,14.4,10.6,0.0,5.9,55.9,0.0,0.0,2.4
08:02:36.000,50.0,53.0,50.0,52.0,54.0,10.5,6.6,0.1,2.3,55.9,0.0,0.0,2.4
08:02:38.000,62.0,50.0,53.0,50.0,62.0,15.0,11.2,0.0,6.2,56.0,0.0,0.0,2.4
08:02:40.000,49.0,49.0,49.0,49.0,55.0,14.8,10.7,0.0,5.2,56.0,0.0,0.0,2.4
08:02:42.000,50.0,50.0,48.0,50.0,55.0,17.5,13.5,0.0,5.5,56.0,0.0,0.0,2.4
08:02:44.000,60.0,50.0,52.0,49.0,60.0,15.3,11.4,0.1,6.6,56.0,0.0,0.0,2.4
08:02:46.000,48.0,50.0,50.0,48.0,54.0,16.8,12.9,0.0,5.2,56.0,0.0,0.0,2.4
08:02:48.000,47.0,50.0,48.0,48.0,54.0,14.6,10.5,0.1,6.2,56.0,0.0,0.0,2.4
08:02:50.000,48.0,49.0,48.0,50.0,54.0,14.5,10.7,0.0,5.9,56.0,0.0,0.0,2.4
08:02:52.000,47.0,51.0,48.0,49.0,55.0,14.8,10.8,0.1,6.6,56.0,54.0,0.0,2.4
08:02:54.000,47.0,64.0,48.0,52.0,62.0,14.7,10.8,0.0,4.9,56.0,0.0,0.0,2.4
08:02:56.000,49.0,51.0,50.0,50.0,62.0,15.6,11.5,0.1,5.2,56.1,0.0,0.0,2.4
08:02:58.000,47.0,50.0,48.0,49.0,58.0,14.2,10.4,0.0,5.9,56.0,0.0,0.0,2.4
08:03:00.000,47.0,50.0,48.0,48.0,54.0,15.1,11.2,0.0,5.1,56.0,0.0,0.0,2.4
08:03:02.000,48.0,51.0,51.0,50.0,61.0,14.7,10.9,0.0,6.9,56.0,0.0,0.0,2.4
08:03:04.000,48.0,51.0,50.0,48.0,60.0,15.9,11.9,0.1,5.9,56.0,0.0,0.0,2.4
08:03:06.000,55.0,57.0,49.0,50.0,56.0,15.2,11.2,0.0,5.8,56.0,0.0,0.0,2.4
08:03:08.000,49.0,49.0,50.0,49.0,61.0,15.2,11.3,0.0,5.7,56.1,0.0,0.0,2.4
08:03:10.000,48.0,49.0,49.0,49.0,55.0,14.7,10.8,0.0,5.6,56.0,0.0,0.0,2.4
08:03:12.000,51.0,63.0,50.0,60.0,60.0,14.9,11.1,0.0,5.7,56.0,0.0,0.0,2.4
08:03:14.000,49.0,50.0,50.0,49.0,54.0,14.6,10.7,0.1,6.0,56.0,0.0,0.0,2.4
08:03:16.000,47.0,51.0,48.0,63.0,63.0,14.6,10.6,0.0,6.0,56.0,0.0,0.0,2.4
08:03:18.000,48.0,49.0,49.0,49.0,55.0,15.9,12.1,0.0,5.2,56.0,0.0,0.0,2.4
08:03:20.000,47.0,50.0,49.0,49.0,55.0,15.9,11.9,0.0,4.5,56.1,0.0,0.0,2.4
08:03:22.000,48.0,50.0,50.0,49.0,55.0,16.1,12.2,0.0,5.1,56.0,0.0,0.0,2.4
08:03:24.000,48.0,49.0,49.0,48.0,55.0,15.6,11.6,0.0,6.1,56.0,0.0,0.0,2.4
08:03:26.000,48.0,49.0,49.0,48.0,55.0,15.8,11.8,0.0,5.6,56.0,0.0,0.0,2.4
08:03:28.000,49.0,50.0,49.0,49.0,54.0,15.2,11.4,0.0,5.7,56.0,0.0,0.0,2.4
08:03:30.000,49.0,50.0,49.0,49.0,55.0,14.5,10.6,0.0,7.0,56.1,0.0,0.0,2.4
08:03:32.000,49.0,49.0,48.0,48.0,54.0,14.8,10.8,0.0,7.5,56.0,0.0,0.0,2.4
08:03:34.000,50.0,51.0,49.0,49.0,55.0,14.5,10.8,0.0,5.9,56.0,0.0,0.0,2.4
08:03:36.000,49.0,49.0,49.0,49.0,54.0,15.1,11.2,0.0,5.9,56.0,54.0,0.0,2.4
08:03:38.000,49.0,53.0,50.0,50.0,54.0,9.4,5.4,0.1,1.4,56.0,0.0,0.0,2.4
08:03:40.000,47.0,49.0,50.0,49.0,56.0,16.0,12.2,0.0,5.7,56.0,0.0,0.0,2.4
08:03:42.000,48.0,50.0,48.0,49.0,55.0,15.9,12.0,0.0,5.1,56.1,0.0,0.0,2.4
08:03:44.000,49.0,49.0,48.0,49.0,54.0,14.9,11.1,0.0,6.6,56.0,0.0,0.0,2.4
08:03:46.000,49.0,49.0,48.0,62.0,61.0,14.3,10.5,0.0,5.4,56.0,0.0,0.0,2.4
08:03:48.000,48.0,49.0,48.0,49.0,54.0,15.0,11.1,0.0,5.2,56.0,0.0,0.0,2.4
08:03:50.000,49.0,49.0,48.0,48.0,55.0,14.8,10.9,0.0,5.7,56.0,0.0,0.0,2.4
08:03:52.000,49.0,50.0,48.0,49.0,55.0,15.8,12.0,0.0,5.8,56.0,0.0,0.0,2.4
08:03:54.000,48.0,50.0,48.0,49.0,54.0,16.2,12.1,0.1,5.8,56.1,0.0,0.0,2.4
08:03:56.000,47.0,50.0,48.0,48.0,55.0,9.4,5.1,0.1,1.3,56.0,0.0,0.0,2.4
08:03:58.000,49.0,51.0,50.0,50.0,61.0,15.6,11.8,0.1,6.1,55.9,0.0,0.0,2.4
08:04:00.000,61.0,54.0,53.0,54.0,67.0,27.7,22.3,0.0,9.7,56.4,0.0,0.0,2.4
08:04:02.000,50.0,53.0,52.0,54.0,61.0,21.2,15.9,0.0,5.4,56.5,0.0,0.0,2.4
08:04:04.000,66.0,66.0,68.0,59.0,68.0,37.6,32.1,0.0,12.8,57.0,0.0,0.0,2.4
08:04:06.000,61.0,60.0,50.0,51.0,60.0,15.8,11.9,0.0,5.8,57.0,0.0,0.0,2.4
08:04:08.000,50.0,64.0,48.0,52.0,64.0,15.0,11.1,0.0,5.4,56.9,0.0,0.0,2.4
08:04:10.000,48.0,50.0,49.0,51.0,63.0,15.2,11.4,0.0,5.6,56.9,0.0,0.0,2.4
08:04:12.000,61.0,58.0,49.0,52.0,58.0,16.0,11.9,0.1,5.6,56.9,0.0,0.0,2.4
08:04:14.000,48.0,51.0,48.0,60.0,60.0,14.7,10.9,0.0,6.3,56.9,0.0,0.0,2.4
08:04:16.000,49.0,50.0,50.0,50.0,60.0,15.0,11.2,0.0,5.4,56.8,0.0,0.0,2.4
08:04:18.000,54.0,51.0,52.0,50.0,55.0,14.0,10.1,0.1,6.1,56.8,0.0,0.0,2.4
08:04:20.000,48.0,51.0,48.0,62.0,62.0,15.8,12.0,0.0,6.0,56.8,0.0,0.0,2.4
08:04:22.000,49.0,51.0,50.0,48.0,60.0,16.4,12.5,0.0,5.8,56.8,0.0,0.0,2.4
08:04:24.000,48.0,52.0,49.0,50.0,64.0,15.1,11.1,0.0,5.4,56.8,0.0,0.0,2.4
08:04:26.000,50.0,50.0,56.0,50.0,56.0,15.5,11.6,0.0,5.5,56.8,0.0,0.0,2.4
08:04:28.000,49.0,52.0,49.0,59.0,59.0,15.6,11.7,0.0,6.1,56.8,0.0,0.0,2.4
08:04:30.000,48.0,52.0,49.0,60.0,60.0,15.6,11.6,0.0,6.1,56.5,0.0,0.0,2.4
08:04:32.000,65.0,50.0,53.0,50.0,65.0,16.2,12.4,0.0,7.5,56.5,0.0,0.0,2.4
08:04:34.000,61.0,49.0,52.0,48.0,61.0,15.3,11.5,0.0,5.7,56.5,0.0,0.0,2.4
08:04:36.000,47.0,50.0,49.0,50.0,63.0,14.5,10.9,0.0,4.8,56.5,0.0,0.0,2.4
