Timestamp,CPU Usage User (%),CPU Usage System (%),CPU Usage Wait (%),Processes Runnable,Processes Blocked,Process Switches,Process Forks,Process Execs,Network lo Received (Ko/s),Network eth0 Received (Ko/s),Network wlan0 Received (Ko/s),Network lo Sent (Ko/s),Network eth0 Sent (Ko/s),Network wlan0 Sent (Ko/s),Network Packet lo Received,Network Packet eth0 Received,Network Packet wlan0 Received,Network Packet lo Sent,Network Packet eth0 Sent,Network Packet wlan0 Sent,Disk mmcblk1 Usage (%),Disk mmcblk1p1 Usage (%),Disk mmcblk1p2 Usage (%),Disk mmcblk1 Read (Ko/s),Disk mmcblk1p1 Read (Ko/s),Disk mmcblk1p2 Read (Ko/s),Disk mmcblk1 Write (Ko/s),Disk mmcblk1p1 Write (Ko/s),Disk mmcblk1p2 Write (Ko/s),Disk mmcblk1 Block Size (Ko),Disk mmcblk1p1 Block Size (Ko),Disk mmcblk1p2 Block Size (Ko),Disk mmcblk1 Transfers,Disk mmcblk1p1 Transfers,Disk mmcblk1p2 Transfers,JFS dev Usage (%),JFS run Usage (%),JFS Usage (%),JFS boot/firmware Usage (%),Relative Time (s),CPU Usage (%),Memory Usage (%),Memory Active (%),Memory Buffers (%),Memory Cached (%),Memory Inactive (%),Mode,Attack Type,Attack,Host,Measurement,Run
16:01:10.000,0.0,0.0,0.0,1,0,136.7,0.0,0.0,0.0,0.0,0.1,-0.0,-0.0,-0.1,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.7,28.0,83.0,0.0,7.403886776510338,1.8456907477820028,0.38814955640050697,3.8471694127587663,2.9810942120828057,Idle,Denial of Service,MHDDoS (ICMP),Raspberry Pi 4B 4GB,nmon,1
16:01:11.000,0.0,0.0,0.0,1,0,37.9,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.7,28.0,84.0,0.0,7.403886776510338,1.8456907477820028,0.38814955640050697,3.8471694127587663,2.9810942120828057,Idle,Denial of Service,MHDDoS (ICMP),Raspberry Pi 4B 4GB,nmon,1
16:01:12.000,0.0,0.0,0.0,1,0,92.8,0.0,0.0,0.0,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,8.0,1.0,0.0,1.0,0.0,0.2,7.7,28.0,85.0,0.0,7.403886776510338,1.8456907477820028,0.38814955640050697,3.8471694127587663,2.9810942120828057,Idle,Denial of Service,MHDDoS (ICMP),Raspberry Pi 4B 4GB,nmon,1
16:01:13.000,0.0,0.2,0.2,1,0,57.9,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,0.0,23.9,12.0,0.0,12.0,2.0,0.0,2.0,0.0,0.2,7.7,28.0,86.0,0.5,7.403886776510338,1.8456907477820028,0.38814955640050697,3.8471694127587663,2.9810942120828057,Idle,Denial of Service,MHDDoS (ICMP),Raspberry Pi 4B 4GB,nmon,1
16:01:14.000,0.0,0.0,0.0,1,0,44.9,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.7,28.0,87.0,0.0,7.403886776510338,1.8456907477820028,0.38814955640050697,3.8471694127587663,2.9810942120828057,Idle,Denial of Service,MHDDoS (ICMP),Raspberry Pi 4B 4GB,nmon,1
16:01:15.000,0.0,0.0,0.0,1,0,43.9,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.7,28.0,88.0,0.0,7.403886776510338,1.8456907477820028,0.38814955640050697,3.8471694127587663,2.9810942120828057,Idle,Denial of Service,MHDDoS (ICMP),Raspberry Pi 4B 4GB,nmon,1
16:01:16.000,0.0,0.0,0.0,1,0,35.9,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.7,28.0,89.0,0.0,7.403886776510338,1.8456907477820028,0.38814955640050697,3.8471694127587663,2.9810942120828057,Idle,Denial of Service,MHDDoS (ICMP),Raspberry Pi 4B 4GB,nmon,1
16:01:17.000,0.0,0.0,0.0,1,0,39.9,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.7,28.0,90.0,0.0,7.403886776510338,1.8456907477820028,0.38814955640050697,3.8471694127587663,2.9810942120828057,Idle,Denial of Service,MHDDoS (ICMP),Raspberry Pi 4B 4GB,nmon,1
16:01:18.000,0.0,0.0,0.0,1,0,63.8,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.9,0.0,19.9,6.7,0.0,6.7,3.0,0.0,3.0,0.0,0.2,7.7,28.0,91.0,0.0,7.403886776510338,1.8456907477820028,0.38814955640050697,3.8471694127587663,2.9810942120828057,Idle,Denial of Service,MHDDoS (ICMP),Raspberry Pi 4B 4GB,nmon,1
16:01:19.000,0.0,0.0,0.0,1,0,47.9,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.7,28.0,92.0,0.0,7.403886776510338,1.8456907477820028,0.38814955640050697,3.8471694127587663,2.9810942120828057,Idle,Denial of Service,MHDDoS (ICMP),Raspberry Pi 4B 4GB,nmon,1
