Timestamp;CPU Core #1 Temp (°C);CPU Core #2 Temp (°C);CPU Core #3 Temp (°C);CPU Core #4 Temp (°C);CPU Package Temp (°C);CPU Package Power (W);CPU Cores Power (W);CPU Graphics Power (W);CPU Total Load (%);RAM Load (%);GPU Core Temp (°C);GPU Core Load (%);GPU Memory Load (%)
2025-05-23 08:11:57;75,0 °C;57,0 °C;59,0 °C;63,0 °C;75,0 °C;18,9 W;14,8 W;0,0 W;6,0 %;55,5 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:59;54,0 °C;80,0 °C;53,0 °C;59,0 °C;77,0 °C;17,8 W;13,7 W;0,0 W;6,5 %;55,5 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:01;58,0 °C;68,0 °C;56,0 °C;56,0 °C;68,0 °C;19,1 W;14,9 W;0,0 W;6,6 %;55,5 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:03;75,0 °C;56,0 °C;60,0 °C;54,0 °C;75,0 °C;18,4 W;14,4 W;0,0 W;5,8 %;55,5 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:05;67,0 °C;62,0 °C;56,0 °C;55,0 °C;67,0 °C;17,5 W;13,8 W;0,0 W;5,4 %;55,5 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:07;69,0 °C;55,0 °C;55,0 °C;64,0 °C;69,0 °C;16,0 W;12,2 W;0,0 W;6,4 %;55,5 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:09;54,0 °C;52,0 °C;52,0 °C;52,0 °C;58,0 °C;17,0 W;13,1 W;0,0 W;5,2 %;55,5 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:11;53,0 °C;52,0 °C;50,0 °C;59,0 °C;60,0 °C;15,6 W;11,8 W;0,0 W;6,2 %;55,5 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:13;53,0 °C;52,0 °C;55,0 °C;54,0 °C;61,0 °C;16,3 W;12,5 W;0,0 W;5,5 %;55,5 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:15;53,0 °C;52,0 °C;54,0 °C;52,0 °C;59,0 °C;16,1 W;12,1 W;0,0 W;5,2 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:17;55,0 °C;53,0 °C;65,0 °C;52,0 °C;65,0 °C;15,8 W;12,0 W;0,0 W;6,6 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:19;52,0 °C;54,0 °C;54,0 °C;52,0 °C;64,0 °C;15,1 W;11,1 W;0,0 W;5,5 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:21;54,0 °C;57,0 °C;60,0 °C;55,0 °C;60,0 °C;14,3 W;10,5 W;0,0 W;6,0 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:23;56,0 °C;54,0 °C;60,0 °C;52,0 °C;60,0 °C;15,1 W;11,2 W;0,0 W;5,3 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:25;51,0 °C;55,0 °C;51,0 °C;64,0 °C;65,0 °C;15,3 W;11,6 W;0,0 W;5,3 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:27;52,0 °C;53,0 °C;51,0 °C;55,0 °C;57,0 °C;14,7 W;10,9 W;0,0 W;6,6 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:29;53,0 °C;53,0 °C;52,0 °C;54,0 °C;58,0 °C;14,6 W;10,7 W;0,0 W;6,7 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:31;52,0 °C;52,0 °C;51,0 °C;52,0 °C;57,0 °C;14,9 W;11,1 W;0,0 W;6,0 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:33;53,0 °C;54,0 °C;52,0 °C;52,0 °C;57,0 °C;13,4 W;9,7 W;0,0 W;5,2 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:35;52,0 °C;53,0 °C;52,0 °C;52,0 °C;58,0 °C;15,5 W;12,0 W;0,0 W;5,3 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:37;54,0 °C;53,0 °C;54,0 °C;52,0 °C;59,0 °C;15,6 W;12,0 W;0,0 W;5,2 %;55,2 %;57,0 °C;0,0 %;2,4 %
2025-05-23 08:12:39;52,0 °C;53,0 °C;55,0 °C;52,0 °C;61,0 °C;15,7 W;12,0 W;0,0 W;6,1 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:41;51,0 °C;56,0 °C;51,0 °C;63,0 °C;63,0 °C;14,4 W;10,5 W;0,0 W;4,9 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:43;52,0 °C;52,0 °C;52,0 °C;52,0 °C;66,0 °C;16,6 W;12,9 W;0,0 W;5,8 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:45;51,0 °C;52,0 °C;52,0 °C;52,0 °C;58,0 °C;17,1 W;13,4 W;0,0 W;5,6 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:47;52,0 °C;53,0 °C;52,0 °C;64,0 °C;64,0 °C;15,9 W;12,1 W;0,0 W;6,0 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:49;52,0 °C;53,0 °C;51,0 °C;52,0 °C;57,0 °C;16,5 W;12,5 W;0,0 W;5,7 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:51;52,0 °C;51,0 °C;51,0 °C;52,0 °C;58,0 °C;17,0 W;12,9 W;0,0 W;6,2 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:53;52,0 °C;55,0 °C;51,0 °C;52,0 °C;57,0 °C;18,7 W;14,8 W;0,0 W;7,5 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:55;53,0 °C;51,0 °C;52,0 °C;52,0 °C;57,0 °C;18,2 W;14,2 W;0,0 W;7,0 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:12:57;53,0 °C;53,0 °C;52,0 °C;52,0 °C;57,0 °C;21,7 W;17,8 W;0,0 W;6,7 %;55,1 %;57,0 °C;0,0 %;2,4 %
2025-05-23 08:12:59;54,0 °C;52,0 °C;62,0 °C;54,0 °C;62,0 °C;20,9 W;16,6 W;0,0 W;6,9 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:01;53,0 °C;53,0 °C;52,0 °C;52,0 °C;57,0 °C;22,2 W;17,7 W;0,0 W;8,2 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:03;52,0 °C;52,0 °C;52,0 °C;64,0 °C;64,0 °C;16,4 W;12,3 W;0,0 W;8,0 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:05;51,0 °C;57,0 °C;51,0 °C;53,0 °C;57,0 °C;21,7 W;17,4 W;0,0 W;6,9 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:07;52,0 °C;51,0 °C;51,0 °C;52,0 °C;56,0 °C;20,6 W;16,5 W;0,0 W;6,9 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:09;54,0 °C;57,0 °C;52,0 °C;55,0 °C;57,0 °C;22,7 W;18,6 W;0,0 W;6,7 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:11;50,0 °C;52,0 °C;52,0 °C;52,0 °C;58,0 °C;21,0 W;16,5 W;0,0 W;6,7 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:13;51,0 °C;51,0 °C;52,0 °C;54,0 °C;57,0 °C;20,9 W;16,6 W;0,0 W;6,9 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:15;51,0 °C;53,0 °C;52,0 °C;52,0 °C;57,0 °C;18,9 W;14,6 W;0,0 W;6,4 %;55,1 %;56,0 °C;0,0 %;2,4 %
2025-05-23 08:13:17;50,0 °C;52,0 °C;50,0 °C;52,0 °C;56,0 °C;15,3 W;11,1 W;0,0 W;3,8 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:19;53,0 °C;56,0 °C;52,0 °C;54,0 °C;67,0 °C;19,5 W;15,1 W;0,0 W;6,2 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:21;50,0 °C;63,0 °C;52,0 °C;56,0 °C;63,0 °C;22,2 W;17,7 W;0,0 W;7,4 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:23;54,0 °C;53,0 °C;64,0 °C;52,0 °C;64,0 °C;21,8 W;17,4 W;0,0 W;7,3 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:25;54,0 °C;52,0 °C;64,0 °C;52,0 °C;60,0 °C;21,6 W;17,4 W;0,0 W;7,4 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:27;54,0 °C;52,0 °C;62,0 °C;52,0 °C;62,0 °C;19,7 W;15,4 W;0,0 W;8,7 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:29;51,0 °C;53,0 °C;52,0 °C;56,0 °C;64,0 °C;22,1 W;17,9 W;0,0 W;8,6 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:31;51,0 °C;56,0 °C;52,0 °C;65,0 °C;65,0 °C;22,5 W;18,2 W;0,0 W;6,3 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:33;53,0 °C;54,0 °C;59,0 °C;52,0 °C;59,0 °C;23,3 W;19,0 W;0,0 W;7,0 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:35;55,0 °C;53,0 °C;60,0 °C;51,0 °C;60,0 °C;21,4 W;17,3 W;0,0 W;8,7 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:37;51,0 °C;54,0 °C;54,0 °C;55,0 °C;57,0 °C;21,7 W;17,5 W;0,0 W;6,7 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:39;51,0 °C;72,0 °C;51,0 °C;59,0 °C;70,0 °C;22,4 W;18,3 W;0,0 W;8,5 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:41;55,0 °C;75,0 °C;52,0 °C;57,0 °C;75,0 °C;23,6 W;19,4 W;0,0 W;7,7 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:43;54,0 °C;79,0 °C;62,0 °C;58,0 °C;70,0 °C;21,7 W;17,7 W;0,0 W;7,2 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:45;52,0 °C;53,0 °C;50,0 °C;53,0 °C;67,0 °C;19,0 W;15,1 W;0,0 W;6,5 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:47;54,0 °C;52,0 °C;61,0 °C;52,0 °C;60,0 °C;15,0 W;11,4 W;0,0 W;6,4 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:49;51,0 °C;60,0 °C;56,0 °C;62,0 °C;62,0 °C;15,2 W;11,5 W;0,0 W;6,5 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:51;50,0 °C;52,0 °C;52,0 °C;52,0 °C;60,0 °C;16,2 W;12,3 W;0,0 W;5,3 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:53;52,0 °C;52,0 °C;64,0 °C;54,0 °C;60,0 °C;14,3 W;10,4 W;0,0 W;5,7 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:55;50,0 °C;58,0 °C;50,0 °C;52,0 °C;58,0 °C;14,9 W;11,0 W;0,0 W;5,4 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:57;65,0 °C;51,0 °C;54,0 °C;51,0 °C;65,0 °C;14,7 W;11,0 W;0,0 W;6,2 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:13:59;50,0 °C;54,0 °C;52,0 °C;54,0 °C;64,0 °C;14,9 W;11,0 W;0,0 W;6,9 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:01;54,0 °C;52,0 °C;59,0 °C;51,0 °C;59,0 °C;14,8 W;10,8 W;0,1 W;5,6 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:03;51,0 °C;53,0 °C;54,0 °C;51,0 °C;60,0 °C;15,3 W;11,7 W;0,0 W;5,8 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:05;51,0 °C;54,0 °C;50,0 °C;64,0 °C;64,0 °C;14,8 W;11,2 W;0,0 W;5,2 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:07;70,0 °C;75,0 °C;66,0 °C;64,0 °C;75,0 °C;22,5 W;18,4 W;0,0 W;10,2 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:09;51,0 °C;51,0 °C;50,0 °C;51,0 °C;67,0 °C;15,7 W;11,9 W;0,0 W;6,0 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:11;51,0 °C;52,0 °C;50,0 °C;63,0 °C;63,0 °C;15,7 W;11,8 W;0,0 W;6,3 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:13;51,0 °C;51,0 °C;52,0 °C;50,0 °C;63,0 °C;16,4 W;12,6 W;0,0 W;5,0 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:15;51,0 °C;53,0 °C;52,0 °C;53,0 °C;57,0 °C;16,0 W;12,3 W;0,0 W;5,8 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:17;50,0 °C;55,0 °C;52,0 °C;65,0 °C;65,0 °C;16,2 W;12,5 W;0,0 W;6,2 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:19;50,0 °C;64,0 °C;50,0 °C;54,0 °C;58,0 °C;15,2 W;11,4 W;0,1 W;5,4 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:21;51,0 °C;52,0 °C;50,0 °C;52,0 °C;62,0 °C;16,0 W;12,1 W;0,0 W;5,9 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:23;54,0 °C;51,0 °C;54,0 °C;57,0 °C;57,0 °C;15,4 W;11,7 W;0,0 W;7,9 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:25;52,0 °C;51,0 °C;52,0 °C;51,0 °C;60,0 °C;15,2 W;11,3 W;0,0 W;5,6 %;55,4 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:27;56,0 °C;53,0 °C;52,0 °C;52,0 °C;57,0 °C;15,1 W;11,4 W;0,0 W;5,1 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:29;50,0 °C;50,0 °C;50,0 °C;52,0 °C;55,0 °C;14,8 W;11,0 W;0,1 W;5,1 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:31;52,0 °C;55,0 °C;51,0 °C;51,0 °C;56,0 °C;14,6 W;10,7 W;0,0 W;5,7 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:33;53,0 °C;53,0 °C;52,0 °C;52,0 °C;56,0 °C;15,6 W;11,9 W;0,0 W;5,0 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:35;51,0 °C;53,0 °C;52,0 °C;50,0 °C;56,0 °C;13,6 W;9,9 W;0,0 W;6,2 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:37;51,0 °C;50,0 °C;52,0 °C;50,0 °C;56,0 °C;15,2 W;11,4 W;0,1 W;6,8 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:39;51,0 °C;50,0 °C;50,0 °C;50,0 °C;55,0 °C;14,9 W;11,3 W;0,0 W;5,4 %;55,3 %;55,0 °C;0,0 %;2,4 %
2025-05-23 08:14:41;58,0 °C;60,0 °C;52,0 °C;55,0 °C;61,0 °C;15,1 W;10,9 W;0,1 W;5,7 %;55,3 %;55,0 °C;0,0 %;2,4 %
2025-05-23 08:14:43;53,0 °C;53,0 °C;53,0 °C;52,0 °C;55,0 °C;14,9 W;11,0 W;0,1 W;5,2 %;55,3 %;55,0 °C;0,0 %;2,4 %
2025-05-23 08:14:45;55,0 °C;55,0 °C;52,0 °C;52,0 °C;67,0 °C;13,5 W;9,6 W;0,1 W;4,7 %;55,3 %;55,0 °C;0,0 %;2,4 %
2025-05-23 08:14:47;49,0 °C;70,0 °C;49,0 °C;51,0 °C;66,0 °C;13,9 W;10,0 W;0,1 W;4,8 %;55,3 %;55,0 °C;0,0 %;2,4 %
2025-05-23 08:14:49;59,0 °C;52,0 °C;53,0 °C;50,0 °C;59,0 °C;13,7 W;10,0 W;0,0 W;5,6 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:51;50,0 °C;52,0 °C;56,0 °C;50,0 °C;56,0 °C;16,8 W;12,8 W;0,0 W;5,8 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:53;49,0 °C;55,0 °C;56,0 °C;51,0 °C;56,0 °C;15,9 W;12,0 W;0,0 W;5,6 %;55,4 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:55;50,0 °C;50,0 °C;50,0 °C;50,0 °C;55,0 °C;16,4 W;12,5 W;0,1 W;5,2 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:57;48,0 °C;50,0 °C;56,0 °C;50,0 °C;56,0 °C;8,4 W;4,5 W;0,1 W;0,9 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:14:59;51,0 °C;55,0 °C;56,0 °C;50,0 °C;56,0 °C;14,0 W;10,3 W;0,1 W;5,4 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:01;49,0 °C;50,0 °C;50,0 °C;49,0 °C;54,0 °C;15,8 W;11,7 W;0,0 W;5,2 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:03;50,0 °C;51,0 °C;49,0 °C;49,0 °C;55,0 °C;8,9 W;5,7 W;0,0 W;4,5 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:05;53,0 °C;49,0 °C;52,0 °C;48,0 °C;55,0 °C;9,9 W;6,0 W;0,1 W;5,3 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:07;49,0 °C;49,0 °C;49,0 °C;48,0 °C;55,0 °C;8,2 W;4,2 W;0,1 W;5,1 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:09;51,0 °C;49,0 °C;53,0 °C;48,0 °C;55,0 °C;8,4 W;4,6 W;0,1 W;5,0 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:11;52,0 °C;51,0 °C;60,0 °C;49,0 °C;60,0 °C;16,8 W;12,7 W;0,0 W;5,2 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:13;53,0 °C;50,0 °C;52,0 °C;51,0 °C;54,0 °C;14,9 W;10,9 W;0,1 W;6,2 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:15;49,0 °C;51,0 °C;49,0 °C;52,0 °C;62,0 °C;15,2 W;11,6 W;0,0 W;6,0 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:17;52,0 °C;50,0 °C;59,0 °C;49,0 °C;59,0 °C;16,8 W;13,0 W;0,0 W;5,2 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:19;49,0 °C;50,0 °C;48,0 °C;50,0 °C;66,0 °C;15,3 W;11,5 W;0,0 W;5,2 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:21;49,0 °C;51,0 °C;50,0 °C;49,0 °C;57,0 °C;15,7 W;11,6 W;0,1 W;5,7 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:23;52,0 °C;51,0 °C;50,0 °C;49,0 °C;59,0 °C;15,3 W;11,6 W;0,0 W;5,6 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:25;49,0 °C;51,0 °C;52,0 °C;49,0 °C;59,0 °C;13,5 W;9,7 W;0,0 W;5,7 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:27;48,0 °C;48,0 °C;49,0 °C;52,0 °C;63,0 °C;13,9 W;10,3 W;0,0 W;6,0 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:29;48,0 °C;50,0 °C;51,0 °C;48,0 °C;61,0 °C;15,2 W;11,4 W;0,1 W;5,2 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:31;49,0 °C;49,0 °C;50,0 °C;49,0 °C;56,0 °C;15,1 W;11,3 W;0,1 W;5,3 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:33;49,0 °C;51,0 °C;58,0 °C;50,0 °C;58,0 °C;15,7 W;11,9 W;0,0 W;5,6 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:35;49,0 °C;49,0 °C;50,0 °C;50,0 °C;64,0 °C;14,3 W;10,7 W;0,1 W;5,9 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:37;48,0 °C;55,0 °C;49,0 °C;50,0 °C;55,0 °C;15,4 W;11,7 W;0,0 W;5,0 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:39;49,0 °C;49,0 °C;52,0 °C;48,0 °C;59,0 °C;13,9 W;10,2 W;0,1 W;6,2 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:41;61,0 °C;48,0 °C;54,0 °C;49,0 °C;54,0 °C;16,5 W;12,7 W;0,1 W;5,0 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:43;49,0 °C;50,0 °C;48,0 °C;56,0 °C;57,0 °C;14,4 W;10,7 W;0,0 W;5,5 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:45;49,0 °C;49,0 °C;50,0 °C;48,0 °C;59,0 °C;15,1 W;11,4 W;0,1 W;6,0 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:47;49,0 °C;50,0 °C;51,0 °C;58,0 °C;58,0 °C;14,4 W;10,8 W;0,0 W;5,7 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:49;49,0 °C;49,0 °C;51,0 °C;53,0 °C;55,0 °C;14,7 W;11,1 W;0,0 W;6,0 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:51;50,0 °C;49,0 °C;60,0 °C;49,0 °C;55,0 °C;15,7 W;11,7 W;0,0 W;5,7 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:53;48,0 °C;49,0 °C;47,0 °C;49,0 °C;62,0 °C;15,5 W;11,8 W;0,1 W;6,4 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:55;48,0 °C;50,0 °C;49,0 °C;50,0 °C;58,0 °C;14,6 W;10,9 W;0,0 W;5,5 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:57;48,0 °C;52,0 °C;56,0 °C;52,0 °C;56,0 °C;14,8 W;11,1 W;0,0 W;5,7 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:15:59;69,0 °C;68,0 °C;65,0 °C;67,0 °C;67,0 °C;25,4 W;21,2 W;0,1 W;8,1 %;57,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:16:01;54,0 °C;53,0 °C;55,0 °C;62,0 °C;66,0 °C;31,2 W;26,1 W;0,2 W;13,8 %;57,0 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:16:03;50,0 °C;51,0 °C;50,0 °C;50,0 °C;56,0 °C;18,9 W;14,3 W;0,1 W;7,7 %;57,1 %;0,0 °C;0,0 %;2,4 %
