Timestamp,Relative Time (s),Voltage (V),Current (A),Power (W),Mode,Attack Type,Attack,Host,Measurement,Run
19:59:31.000,226.68,2.39,0.58,2.89,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:32.000,227.78,2.38,0.65,3.25,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:33.000,228.89,2.38,0.66,3.32,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:34.000,229.99,2.39,0.61,3.04,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:35.000,231.09,2.39,0.61,3.03,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:36.000,232.19,2.38,0.64,3.18,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:37.000,233.29,2.39,0.62,3.08,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:38.000,234.4,2.39,0.61,3.03,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:39.000,235.5,2.38,0.65,3.24,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:40.000,236.6,2.39,0.6,3.01,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:42.000,237.7,2.39,0.61,3.03,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:43.000,238.8,2.38,0.65,3.24,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:44.000,239.9,2.39,0.61,3.03,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:45.000,241.0,2.37,0.69,3.43,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:46.000,242.1,2.35,0.78,3.92,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:47.000,243.21,2.35,0.8,3.99,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:48.000,244.31,2.35,0.79,3.94,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:49.000,245.41,2.35,0.81,4.07,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:50.000,246.51,2.37,0.72,3.61,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
