Timestamp;CPU Core #1 Temp (°C);CPU Core #2 Temp (°C);CPU Core #3 Temp (°C);CPU Core #4 Temp (°C);CPU Package Temp (°C);CPU Package Power (W);CPU Cores Power (W);CPU Graphics Power (W);CPU Total Load (%);RAM Load (%);GPU Core Temp (°C);GPU Core Load (%);GPU Memory Load (%)
2025-06-05 09:47:06;50,0 °C;68,0 °C;50,0 °C;55,0 °C;68,0 °C;13,8 W;9,5 W;0,0 W;11,0 %;63,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:08;66,0 °C;51,0 °C;54,0 °C;51,0 °C;66,0 °C;13,8 W;9,5 W;0,0 W;12,0 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:10;50,0 °C;71,0 °C;52,0 °C;55,0 °C;71,0 °C;13,1 W;8,8 W;0,1 W;7,3 %;63,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:12;50,0 °C;68,0 °C;50,0 °C;52,0 °C;66,0 °C;13,0 W;8,8 W;0,0 W;7,5 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:14;51,0 °C;66,0 °C;50,0 °C;54,0 °C;66,0 °C;13,3 W;9,0 W;0,0 W;7,8 %;63,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:16;50,0 °C;69,0 °C;50,0 °C;54,0 °C;69,0 °C;15,3 W;10,8 W;0,0 W;9,8 %;63,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:18;49,0 °C;53,0 °C;50,0 °C;50,0 °C;55,0 °C;14,1 W;9,7 W;0,0 W;8,5 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:20;62,0 °C;52,0 °C;53,0 °C;51,0 °C;62,0 °C;13,5 W;9,3 W;0,1 W;9,1 %;63,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:22;49,0 °C;63,0 °C;48,0 °C;51,0 °C;64,0 °C;14,2 W;9,8 W;0,0 W;7,8 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:24;51,0 °C;69,0 °C;50,0 °C;55,0 °C;69,0 °C;13,6 W;9,5 W;0,0 W;8,5 %;63,7 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:26;49,0 °C;58,0 °C;49,0 °C;52,0 °C;60,0 °C;14,2 W;9,9 W;0,0 W;8,8 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:28;48,0 °C;50,0 °C;48,0 °C;49,0 °C;55,0 °C;13,6 W;9,2 W;0,0 W;9,1 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:30;48,0 °C;50,0 °C;49,0 °C;50,0 °C;56,0 °C;12,5 W;8,2 W;0,1 W;8,1 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:32;49,0 °C;50,0 °C;49,0 °C;49,0 °C;55,0 °C;12,7 W;8,7 W;0,1 W;8,6 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:34;54,0 °C;51,0 °C;49,0 °C;49,0 °C;54,0 °C;14,2 W;10,0 W;0,0 W;7,3 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:36;47,0 °C;65,0 °C;49,0 °C;52,0 °C;66,0 °C;15,6 W;11,4 W;0,1 W;8,6 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:38;53,0 °C;51,0 °C;50,0 °C;49,0 °C;55,0 °C;12,3 W;8,1 W;0,1 W;8,6 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:40;60,0 °C;49,0 °C;50,0 °C;49,0 °C;60,0 °C;14,1 W;9,9 W;0,0 W;8,8 %;63,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:42;49,0 °C;68,0 °C;49,0 °C;52,0 °C;68,0 °C;13,3 W;9,1 W;0,0 W;6,9 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:44;61,0 °C;51,0 °C;53,0 °C;49,0 °C;60,0 °C;13,7 W;9,4 W;0,0 W;7,1 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:46;59,0 °C;50,0 °C;52,0 °C;49,0 °C;59,0 °C;14,6 W;10,3 W;0,0 W;9,7 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:48;49,0 °C;65,0 °C;49,0 °C;52,0 °C;65,0 °C;13,1 W;9,0 W;0,0 W;8,3 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:50;48,0 °C;65,0 °C;49,0 °C;52,0 °C;65,0 °C;12,9 W;8,6 W;0,0 W;10,9 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:52;58,0 °C;49,0 °C;52,0 °C;48,0 °C;60,0 °C;13,3 W;9,1 W;0,0 W;7,7 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:54;48,0 °C;65,0 °C;48,0 °C;51,0 °C;65,0 °C;13,2 W;8,6 W;0,1 W;9,3 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:56;47,0 °C;50,0 °C;48,0 °C;49,0 °C;53,0 °C;14,9 W;10,8 W;0,0 W;9,8 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:58;48,0 °C;50,0 °C;48,0 °C;48,0 °C;54,0 °C;13,9 W;9,7 W;0,0 W;7,9 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:00;48,0 °C;49,0 °C;47,0 °C;48,0 °C;54,0 °C;14,8 W;10,5 W;0,0 W;7,8 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:02;58,0 °C;65,0 °C;47,0 °C;51,0 °C;64,0 °C;13,6 W;9,5 W;0,1 W;7,3 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:04;48,0 °C;50,0 °C;49,0 °C;48,0 °C;54,0 °C;13,4 W;9,2 W;0,0 W;8,2 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:06;51,0 °C;66,0 °C;56,0 °C;50,0 °C;54,0 °C;20,0 W;15,9 W;0,0 W;16,4 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:08;48,0 °C;53,0 °C;48,0 °C;49,0 °C;53,0 °C;14,9 W;10,5 W;0,0 W;8,8 %;62,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:10;49,0 °C;49,0 °C;50,0 °C;49,0 °C;63,0 °C;12,7 W;8,5 W;0,1 W;9,4 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:12;51,0 °C;53,0 °C;48,0 °C;48,0 °C;54,0 °C;12,2 W;7,9 W;0,1 W;6,7 %;62,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:14;50,0 °C;49,0 °C;49,0 °C;48,0 °C;53,0 °C;13,9 W;9,9 W;0,0 W;7,3 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:16;50,0 °C;52,0 °C;49,0 °C;48,0 °C;53,0 °C;16,0 W;11,7 W;0,0 W;9,2 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:18;73,0 °C;50,0 °C;53,0 °C;48,0 °C;73,0 °C;12,9 W;8,6 W;0,1 W;8,1 %;62,6 %;53,0 °C;0,0 %;2,4 %
2025-06-05 09:48:20;60,0 °C;71,0 °C;49,0 °C;49,0 °C;69,0 °C;11,9 W;7,5 W;0,1 W;7,9 %;62,5 %;53,0 °C;0,0 %;2,4 %
2025-06-05 09:48:22;47,0 °C;60,0 °C;47,0 °C;51,0 °C;60,0 °C;13,4 W;9,4 W;0,0 W;7,2 %;62,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:24;61,0 °C;62,0 °C;48,0 °C;50,0 °C;61,0 °C;13,6 W;9,4 W;0,1 W;8,2 %;62,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:26;46,0 °C;50,0 °C;47,0 °C;48,0 °C;53,0 °C;15,0 W;10,6 W;0,0 W;8,3 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:28;46,0 °C;47,0 °C;47,0 °C;47,0 °C;53,0 °C;13,8 W;9,4 W;0,0 W;7,4 %;62,6 %;53,0 °C;0,0 %;2,4 %
2025-06-05 09:48:30;58,0 °C;48,0 °C;48,0 °C;47,0 °C;56,0 °C;7,2 W;3,3 W;0,1 W;7,8 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:32;54,0 °C;47,0 °C;48,0 °C;47,0 °C;54,0 °C;14,4 W;10,2 W;0,0 W;7,5 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:34;47,0 °C;48,0 °C;47,0 °C;48,0 °C;53,0 °C;13,5 W;9,4 W;0,1 W;9,4 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:36;46,0 °C;48,0 °C;47,0 °C;47,0 °C;52,0 °C;14,6 W;10,3 W;0,1 W;8,3 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:38;46,0 °C;48,0 °C;48,0 °C;47,0 °C;54,0 °C;12,7 W;8,4 W;0,1 W;6,5 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:40;47,0 °C;49,0 °C;48,0 °C;47,0 °C;53,0 °C;13,1 W;8,9 W;0,1 W;10,5 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:42;47,0 °C;48,0 °C;48,0 °C;48,0 °C;53,0 °C;12,5 W;8,0 W;0,1 W;6,3 %;62,5 %;53,0 °C;0,0 %;2,4 %
2025-06-05 09:48:44;47,0 °C;49,0 °C;47,0 °C;48,0 °C;54,0 °C;14,0 W;9,9 W;0,0 W;7,9 %;62,5 %;53,0 °C;0,0 %;2,4 %
2025-06-05 09:48:46;56,0 °C;58,0 °C;49,0 °C;50,0 °C;58,0 °C;14,3 W;10,0 W;0,0 W;11,5 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:48;56,0 °C;48,0 °C;49,0 °C;47,0 °C;58,0 °C;13,7 W;9,5 W;0,0 W;8,9 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:50;58,0 °C;49,0 °C;49,0 °C;48,0 °C;58,0 °C;12,6 W;8,6 W;0,0 W;8,3 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:52;59,0 °C;49,0 °C;49,0 °C;48,0 °C;59,0 °C;12,6 W;8,4 W;0,1 W;7,6 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:54;58,0 °C;58,0 °C;52,0 °C;48,0 °C;59,0 °C;13,2 W;9,0 W;0,0 W;8,7 %;62,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:56;67,0 °C;71,0 °C;54,0 °C;54,0 °C;71,0 °C;20,9 W;16,5 W;0,0 W;11,4 %;62,7 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:48:58;63,0 °C;72,0 °C;53,0 °C;52,0 °C;72,0 °C;20,4 W;16,4 W;0,0 W;13,2 %;62,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:00;58,0 °C;49,0 °C;49,0 °C;48,0 °C;58,0 °C;12,2 W;7,9 W;0,1 W;7,9 %;62,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:02;55,0 °C;58,0 °C;49,0 °C;49,0 °C;58,0 °C;14,7 W;10,5 W;0,0 W;7,7 %;62,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:04;62,0 °C;53,0 °C;49,0 °C;48,0 °C;62,0 °C;13,9 W;9,7 W;0,0 W;7,8 %;62,7 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:06;46,0 °C;48,0 °C;47,0 °C;47,0 °C;53,0 °C;14,0 W;9,9 W;0,0 W;10,9 %;62,7 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:08;46,0 °C;56,0 °C;47,0 °C;48,0 °C;57,0 °C;14,6 W;10,5 W;0,1 W;8,3 %;62,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:10;53,0 °C;47,0 °C;47,0 °C;48,0 °C;53,0 °C;13,2 W;9,0 W;0,0 W;10,0 %;62,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:12;56,0 °C;48,0 °C;48,0 °C;47,0 °C;58,0 °C;13,8 W;9,5 W;0,1 W;7,4 %;62,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:14;46,0 °C;64,0 °C;48,0 °C;50,0 °C;64,0 °C;11,9 W;7,8 W;0,0 W;9,7 %;62,7 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:16;47,0 °C;60,0 °C;48,0 °C;49,0 °C;60,0 °C;14,8 W;10,5 W;0,0 W;9,6 %;62,7 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:18;59,0 °C;49,0 °C;50,0 °C;48,0 °C;59,0 °C;14,7 W;10,5 W;0,0 W;8,5 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:20;45,0 °C;63,0 °C;47,0 °C;50,0 °C;63,0 °C;13,9 W;9,7 W;0,1 W;9,1 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:22;52,0 °C;48,0 °C;47,0 °C;47,0 °C;53,0 °C;13,2 W;9,1 W;0,0 W;6,5 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:24;59,0 °C;50,0 °C;56,0 °C;48,0 °C;56,0 °C;12,1 W;8,1 W;0,1 W;10,0 %;62,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:26;46,0 °C;62,0 °C;46,0 °C;50,0 °C;62,0 °C;14,4 W;10,3 W;0,0 W;13,1 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:28;46,0 °C;49,0 °C;49,0 °C;47,0 °C;53,0 °C;13,6 W;9,4 W;0,0 W;8,6 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:30;51,0 °C;49,0 °C;62,0 °C;48,0 °C;62,0 °C;13,3 W;9,2 W;0,0 W;7,9 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:32;46,0 °C;48,0 °C;45,0 °C;47,0 °C;54,0 °C;12,6 W;8,5 W;0,0 W;8,0 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:34;46,0 °C;48,0 °C;47,0 °C;48,0 °C;53,0 °C;13,9 W;9,7 W;0,1 W;12,6 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:36;46,0 °C;62,0 °C;46,0 °C;50,0 °C;62,0 °C;14,1 W;10,2 W;0,0 W;9,4 %;62,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:38;47,0 °C;63,0 °C;46,0 °C;50,0 °C;63,0 °C;13,6 W;9,5 W;0,1 W;9,0 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:40;46,0 °C;47,0 °C;47,0 °C;47,0 °C;53,0 °C;13,0 W;8,7 W;0,1 W;11,8 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:42;46,0 °C;47,0 °C;46,0 °C;47,0 °C;51,0 °C;13,3 W;9,0 W;0,1 W;8,6 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:44;46,0 °C;48,0 °C;47,0 °C;47,0 °C;55,0 °C;13,1 W;9,0 W;0,1 W;11,3 %;62,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:46;46,0 °C;63,0 °C;47,0 °C;50,0 °C;63,0 °C;13,5 W;9,4 W;0,0 W;10,7 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:48;46,0 °C;48,0 °C;47,0 °C;47,0 °C;52,0 °C;14,0 W;9,8 W;0,1 W;8,7 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:50;46,0 °C;61,0 °C;47,0 °C;49,0 °C;61,0 °C;13,1 W;9,1 W;0,0 W;7,7 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:52;45,0 °C;47,0 °C;47,0 °C;47,0 °C;60,0 °C;12,3 W;8,3 W;0,0 W;7,7 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:54;58,0 °C;50,0 °C;50,0 °C;48,0 °C;58,0 °C;12,9 W;8,7 W;0,1 W;8,9 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:56;46,0 °C;48,0 °C;47,0 °C;47,0 °C;53,0 °C;13,9 W;9,7 W;0,0 W;10,1 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:49:58;46,0 °C;62,0 °C;48,0 °C;50,0 °C;62,0 °C;14,4 W;10,2 W;0,1 W;9,0 %;62,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:50:00;46,0 °C;47,0 °C;47,0 °C;47,0 °C;52,0 °C;12,9 W;8,7 W;0,1 W;8,2 %;62,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:50:03;49,0 °C;49,0 °C;48,0 °C;48,0 °C;52,0 °C;15,1 W;10,9 W;0,1 W;10,4 %;62,7 %;53,0 °C;0,0 %;2,4 %
2025-06-05 09:50:05;56,0 °C;48,0 °C;50,0 °C;47,0 °C;56,0 °C;15,0 W;10,9 W;0,0 W;8,6 %;62,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:50:07;48,0 °C;63,0 °C;48,0 °C;50,0 °C;62,0 °C;14,5 W;10,3 W;0,1 W;8,6 %;62,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:50:09;53,0 °C;48,0 °C;47,0 °C;47,0 °C;53,0 °C;13,5 W;9,4 W;0,1 W;8,5 %;62,7 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:50:11;59,0 °C;54,0 °C;50,0 °C;49,0 °C;59,0 °C;15,3 W;10,9 W;0,1 W;9,5 %;62,7 %;0,0 °C;0,0 %;2,4 %
