Timestamp,Relative Time (s),Voltage (V),Current (A),Power (W),Mode,Attack Type,Attack,Host,Measurement,Run
15:13:27.000,221.17,2.4,0.56,2.8,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:29.000,222.28,2.38,0.62,3.12,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:30.000,223.38,2.38,0.67,3.37,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:31.000,224.48,2.38,0.63,3.13,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:32.000,225.58,2.39,0.62,3.08,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:33.000,226.68,2.38,0.62,3.12,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:34.000,227.78,2.39,0.57,2.84,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:35.000,228.89,2.39,0.59,2.93,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:36.000,229.99,2.38,0.64,3.21,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:37.000,231.09,2.38,0.67,3.37,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:39.000,232.19,2.38,0.65,3.24,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:40.000,233.29,2.38,0.65,3.26,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:41.000,234.39,2.39,0.57,2.87,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:42.000,235.49,2.38,0.62,3.12,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:43.000,236.59,2.4,0.56,2.8,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:44.000,237.7,2.4,0.54,2.68,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:45.000,238.8,2.39,0.6,2.99,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:46.000,239.9,2.39,0.58,2.88,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:47.000,241.0,2.36,0.75,3.74,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:48.000,242.1,2.38,0.64,3.18,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:50.000,243.21,2.38,0.67,3.36,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:51.000,244.31,2.37,0.72,3.61,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:52.000,245.41,2.37,0.71,3.53,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:53.000,246.51,2.39,0.62,3.09,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:54.000,247.61,2.41,0.5,2.52,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:55.000,248.71,2.39,0.59,2.93,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:56.000,249.82,2.37,0.69,3.43,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:57.000,250.92,2.4,0.55,2.77,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:58.000,252.02,2.4,0.56,2.79,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:13:59.000,253.12,2.41,0.48,2.42,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:01.000,254.22,2.4,0.53,2.67,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:02.000,255.32,2.39,0.61,3.04,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:03.000,256.43,2.39,0.61,3.05,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:04.000,257.53,2.39,0.6,3.01,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:05.000,258.63,2.38,0.64,3.22,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:06.000,259.73,2.4,0.54,2.71,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:07.000,260.83,2.4,0.54,2.72,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:08.000,261.94,2.4,0.56,2.81,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:09.000,263.04,2.41,0.5,2.52,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:10.000,264.14,2.4,0.56,2.79,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:12.000,265.24,2.41,0.5,2.52,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:13.000,266.34,2.41,0.51,2.56,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:14.000,267.44,2.4,0.52,2.58,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:15.000,268.55,2.41,0.5,2.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:16.000,269.65,2.38,0.66,3.29,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:17.000,270.75,2.38,0.62,3.12,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:18.000,271.85,2.39,0.59,2.96,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:19.000,272.95,2.39,0.62,3.1,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:20.000,274.05,2.39,0.6,3.01,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:21.000,275.16,2.4,0.56,2.8,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:23.000,276.26,2.41,0.51,2.54,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:24.000,277.36,2.39,0.58,2.91,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:25.000,278.46,2.4,0.54,2.72,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:26.000,279.56,2.4,0.52,2.62,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:27.000,280.67,2.4,0.53,2.67,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:28.000,281.77,2.39,0.61,3.03,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:29.000,282.87,2.4,0.56,2.8,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:30.000,283.97,2.4,0.57,2.83,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:31.000,285.07,2.4,0.54,2.68,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:32.000,286.17,2.4,0.56,2.8,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:34.000,287.28,2.4,0.53,2.63,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:35.000,288.37,2.4,0.53,2.66,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:36.000,289.48,2.4,0.53,2.64,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:37.000,290.58,2.4,0.52,2.62,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:38.000,291.68,2.4,0.53,2.63,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:39.000,292.78,2.41,0.51,2.56,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:40.000,293.88,2.41,0.5,2.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:41.000,294.98,2.38,0.63,3.13,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:42.000,296.09,2.4,0.52,2.58,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:44.000,297.19,2.39,0.59,2.95,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:45.000,298.29,2.39,0.58,2.88,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:46.000,299.39,2.4,0.55,2.73,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:47.000,300.49,2.39,0.58,2.89,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:48.000,301.6,2.38,0.63,3.17,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:49.000,302.7,2.39,0.59,2.97,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:50.000,303.8,2.38,0.63,3.17,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:51.000,304.9,2.39,0.62,3.08,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:52.000,306.0,2.41,0.51,2.55,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:53.000,307.1,2.4,0.56,2.79,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:55.000,308.21,2.4,0.53,2.66,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:56.000,309.31,2.39,0.57,2.84,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:57.000,310.41,2.4,0.52,2.62,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:58.000,311.51,2.4,0.53,2.64,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:14:59.000,312.61,2.4,0.52,2.6,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:00.000,313.72,2.4,0.54,2.69,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:01.000,314.82,2.4,0.52,2.62,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:02.000,315.92,2.4,0.54,2.68,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:03.000,317.02,2.39,0.59,2.97,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:04.000,318.12,2.38,0.64,3.2,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:06.000,319.22,2.39,0.59,2.97,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:07.000,320.33,2.39,0.57,2.84,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:08.000,321.43,2.4,0.52,2.6,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:09.000,322.53,2.4,0.54,2.68,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:10.000,323.63,2.41,0.49,2.43,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:11.000,324.73,2.4,0.53,2.67,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:12.000,325.84,2.4,0.52,2.62,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:13.000,326.94,2.41,0.51,2.56,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:14.000,328.04,2.4,0.56,2.81,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:15.000,329.14,2.4,0.55,2.76,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:17.000,330.24,2.4,0.57,2.83,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:18.000,331.34,2.4,0.55,2.77,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:19.000,332.45,2.4,0.52,2.62,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:20.000,333.55,2.41,0.51,2.55,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:21.000,334.65,2.41,0.5,2.48,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:22.000,335.75,2.39,0.59,2.97,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:23.000,336.85,2.39,0.62,3.09,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:24.000,337.95,2.4,0.53,2.67,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:25.000,339.06,2.41,0.5,2.52,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:26.000,340.15,2.41,0.51,2.55,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:28.000,341.26,2.4,0.53,2.67,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:29.000,342.36,2.4,0.57,2.83,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:30.000,343.46,2.39,0.57,2.87,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:31.000,344.56,2.4,0.53,2.67,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:32.000,345.66,2.4,0.56,2.79,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:33.000,346.77,2.4,0.56,2.81,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:34.000,347.87,2.39,0.61,3.05,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:35.000,348.97,2.39,0.61,3.06,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:36.000,350.07,2.39,0.58,2.91,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:37.000,351.17,2.38,0.63,3.17,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:39.000,352.27,2.38,0.63,3.17,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:40.000,353.38,2.4,0.56,2.79,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:41.000,354.48,2.39,0.6,3.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:42.000,355.58,2.38,0.66,3.29,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:43.000,356.68,2.4,0.56,2.79,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:44.000,357.78,2.4,0.53,2.67,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:45.000,358.89,2.41,0.49,2.43,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:46.000,359.99,2.41,0.51,2.55,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:47.000,361.09,2.39,0.6,3.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
15:15:48.000,362.19,2.41,0.5,2.52,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,3
