Timestamp,Relative Time (s),CPU Usage (%),Memory Usage (%),Network (Ko/s),CPU Temperature (°C),Mode,Attack Type,Attack,Host,Measurement,Run
15:13:00.000,195.76,0.5,21.9,0.0,54.5,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:01.000,196.77,0.5,21.9,0.0,55.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:02.000,197.78,0.0,21.9,0.0,54.5,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:03.000,198.79,0.0,21.9,0.087890625,55.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:04.000,199.8,0.5,21.9,0.0,56.4,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:05.000,200.8,0.0,21.9,0.1025390625,55.5,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:06.000,201.81,0.0,21.9,0.0,55.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:07.000,202.82,0.0,21.9,0.0,55.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:08.000,203.83,0.0,21.9,0.087890625,55.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:09.000,204.84,1.0,21.9,9.228515625,55.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:10.000,205.85,0.5,21.9,36.9921875,56.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:11.000,206.86,0.5,21.9,31.744140625,55.5,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:12.000,207.87,1.0,21.9,4.306640625,55.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:13.000,208.88,1.5,21.9,109.330078125,55.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:14.000,209.89,2.5,21.9,34.744140625,54.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:15.000,210.9,0.0,21.9,19.2685546875,55.5,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:17.000,211.91,0.0,21.9,0.05078125,54.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:18.000,212.92,0.0,21.9,0.0,55.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:19.000,213.92,0.0,21.9,0.138671875,55.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:20.000,214.93,0.0,21.9,0.0,55.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:21.000,215.94,0.0,21.9,0.0,54.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:22.000,216.95,0.0,21.9,0.0,55.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:23.000,217.96,0.0,21.9,0.0,55.5,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:24.000,218.97,0.0,21.9,0.087890625,55.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:25.000,219.98,0.0,21.9,1.4140625,54.5,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:26.000,220.99,0.0,21.9,0.0,55.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:27.000,222.0,0.0,21.9,0.0,56.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:28.000,223.01,0.0,21.9,0.037109375,55.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:29.000,224.02,0.0,21.9,0.3642578125,55.5,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:30.000,225.03,0.5,21.9,0.0,56.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:31.000,226.03,1.0,21.9,37.490234375,56.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:32.000,227.04,0.0,21.9,24.033203125,54.5,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:33.000,228.05,1.5,21.9,19.072265625,55.5,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:34.000,229.06,0.0,21.9,11.939453125,55.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:35.000,230.07,0.5,21.9,87.9091796875,55.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:36.000,231.08,0.0,21.9,35.7890625,55.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:37.000,232.09,1.5,21.9,25.9951171875,55.5,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:38.000,233.1,0.0,21.9,1.46484375,55.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:39.000,234.11,0.0,21.9,0.087890625,55.5,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:40.000,235.12,0.0,21.9,0.05078125,55.5,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:41.000,236.13,0.0,21.9,0.0,55.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:42.000,237.13,0.0,21.9,0.0,54.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:43.000,238.14,0.0,21.9,0.0,56.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:44.000,239.15,0.5,21.9,0.087890625,56.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:45.000,240.16,0.0,21.9,0.0,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:46.000,241.17,0.0,21.9,0.0,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:47.000,242.18,21.6,21.8,536.861328125,56.4,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:48.000,243.19,0.5,21.7,90.5791015625,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:49.000,244.19,0.5,21.6,56.2001953125,56.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:50.000,245.19,0.0,21.6,1.4140625,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:51.000,246.2,0.0,21.6,56.1123046875,56.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:52.000,247.21,0.5,21.6,0.0,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:53.000,248.21,0.0,21.6,0.0703125,56.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:54.000,249.22,0.5,21.6,52.75,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:55.000,250.23,0.0,21.6,4.7197265625,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:56.000,251.24,0.5,21.6,0.630859375,56.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:57.000,252.25,0.0,21.6,0.0,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:58.000,253.26,0.0,21.6,1.30078125,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:13:59.000,254.27,0.0,21.6,1.451171875,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:00.000,255.28,0.0,21.6,0.560546875,56.4,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:01.000,256.29,0.0,21.6,14.68359375,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:02.000,257.3,0.0,21.6,40.3798828125,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:03.000,258.31,0.5,21.6,2.55078125,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:04.000,259.32,0.0,21.6,0.0,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:05.000,260.33,0.0,21.6,0.1025390625,56.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:06.000,261.34,0.5,21.6,0.06640625,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:07.000,262.35,0.0,21.6,0.0,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:08.000,263.36,0.0,21.6,0.087890625,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:09.000,264.36,0.0,21.6,0.0,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:10.000,265.37,0.0,21.6,0.0,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:11.000,266.38,1.0,21.6,0.0,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:12.000,267.39,0.0,21.6,0.0,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:13.000,268.4,1.0,21.6,0.087890625,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:14.000,269.41,0.0,21.6,0.0,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:15.000,270.42,0.0,21.6,0.0,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:16.000,271.43,0.0,21.6,42.318359375,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:17.000,272.44,0.0,21.6,14.1591796875,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:18.000,273.45,1.0,21.6,0.6123046875,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:19.000,274.46,0.0,21.6,0.5244140625,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:20.000,275.47,0.0,21.6,0.0,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:21.000,276.48,0.0,21.6,0.0,56.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:22.000,277.49,0.0,21.6,0.0,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:23.000,278.49,0.0,21.6,0.087890625,54.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:24.000,279.5,0.0,21.6,0.560546875,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:25.000,280.51,0.0,21.6,0.0,56.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:26.000,281.52,0.0,21.6,0.0,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:27.000,282.53,0.0,21.6,0.0,56.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:28.000,283.54,0.0,21.6,1.501953125,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:29.000,284.55,0.0,21.6,0.0,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:30.000,285.56,0.5,21.6,0.0,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:31.000,286.57,0.0,21.6,0.0,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:32.000,287.58,0.0,21.6,0.0703125,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:33.000,288.59,2.0,21.6,0.087890625,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:34.000,289.6,0.0,21.6,0.0,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:35.000,290.61,0.0,21.6,0.1728515625,56.4,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:36.000,291.62,0.0,21.6,0.0,56.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:37.000,292.63,0.0,21.6,0.0,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:38.000,293.63,0.0,21.6,0.087890625,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:39.000,294.64,0.0,21.6,0.0,56.4,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:40.000,295.65,0.5,21.6,0.0,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:41.000,296.66,0.5,21.6,1.4140625,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:42.000,297.67,0.0,21.6,0.0,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:43.000,298.68,0.0,21.6,0.087890625,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:44.000,299.69,0.0,21.6,14.68359375,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:45.000,300.7,0.5,21.6,0.0,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:46.000,301.71,0.5,21.6,36.708984375,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:47.000,302.72,0.5,21.6,0.0,54.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:48.000,303.73,0.0,21.6,0.154296875,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:49.000,304.74,0.0,21.6,3.6708984375,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:50.000,305.75,0.0,21.6,0.240234375,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:51.000,306.76,0.0,21.6,1.048828125,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:52.000,307.77,0.0,21.6,0.0,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:53.000,308.78,0.5,21.6,0.087890625,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:54.000,309.79,0.0,21.6,1.4140625,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:55.000,310.79,0.0,21.6,0.0,54.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:56.000,311.8,0.0,21.6,0.0,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:57.000,312.81,0.0,21.6,0.0,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:58.000,313.82,0.0,21.6,0.087890625,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:14:59.000,314.83,0.5,21.6,0.0,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:00.000,315.84,0.0,21.6,0.0,54.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:01.000,316.85,0.5,21.6,0.0,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:02.000,317.86,0.0,21.6,0.0,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:03.000,318.87,0.0,21.6,0.087890625,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:04.000,319.88,0.0,21.6,0.0,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:05.000,320.89,0.0,21.6,0.1025390625,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:06.000,321.9,0.0,21.6,1.4140625,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:08.000,322.91,0.0,21.6,0.0,54.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:09.000,323.91,0.0,21.6,0.087890625,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:10.000,324.92,0.0,21.6,0.0,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:11.000,325.93,0.0,21.6,0.0,53.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:12.000,326.94,0.5,21.6,0.0,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:13.000,327.95,0.0,21.6,0.0,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:14.000,328.96,0.0,21.6,0.087890625,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:15.000,329.97,0.0,21.6,0.0,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:16.000,330.98,0.0,21.6,0.0,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:17.000,331.99,0.0,21.6,0.0,54.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:18.000,333.0,0.5,21.6,0.0,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:19.000,334.0,0.0,21.6,0.158203125,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:20.000,335.01,0.0,21.6,1.4140625,54.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:21.000,336.02,0.0,21.6,0.40234375,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:22.000,337.03,0.0,21.6,0.0,54.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:23.000,338.04,0.5,21.6,0.0,54.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:24.000,339.05,0.0,21.6,0.087890625,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:25.000,340.06,0.0,21.6,0.0,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:26.000,341.07,0.0,21.6,0.0,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:27.000,342.08,0.0,21.6,0.0,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:28.000,343.09,0.0,21.6,0.0,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:29.000,344.1,0.0,21.6,0.087890625,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:30.000,345.11,0.0,21.6,0.0,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:31.000,346.11,0.0,21.6,0.0,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:32.000,347.12,0.0,21.6,0.0,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:33.000,348.13,2.0,21.6,1.5703125,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:34.000,349.14,0.0,21.6,0.25,54.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:35.000,350.15,0.0,21.6,0.1025390625,54.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:36.000,351.16,2.0,21.6,14.3955078125,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:37.000,352.17,0.0,21.6,1.71875,54.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:38.000,353.18,0.0,21.6,0.0,54.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:39.000,354.19,0.0,21.6,0.087890625,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:40.000,355.2,0.0,21.6,0.0,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:41.000,356.21,0.0,21.6,0.078125,55.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:42.000,357.22,0.5,21.5,0.037109375,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:43.000,358.22,0.0,21.5,0.0,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:44.000,359.23,0.0,21.5,0.087890625,55.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:45.000,360.24,0.5,21.5,1.4140625,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:46.000,361.25,0.0,21.4,0.0,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:47.000,362.26,0.0,21.5,0.0,54.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
15:15:48.000,363.27,0.5,21.5,0.0,54.5,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,System,3
