Timestamp,Relative Time (s),Voltage (V),Current (A),Power (W),Mode,Attack Type,Attack,Host,Measurement,Run
14:54:08.000,221.17,2.41,0.51,2.55,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:09.000,222.28,2.39,0.61,3.05,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:10.000,223.38,2.39,0.59,2.95,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:11.000,224.48,2.41,0.5,2.48,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:12.000,225.58,2.4,0.55,2.73,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:13.000,226.68,2.4,0.55,2.75,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:14.000,227.78,2.39,0.58,2.88,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:16.000,228.89,2.39,0.6,3.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:17.000,229.99,2.39,0.58,2.88,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:18.000,231.09,2.39,0.57,2.85,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:19.000,232.19,2.41,0.51,2.56,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:20.000,233.29,2.39,0.61,3.03,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:21.000,234.4,2.39,0.58,2.88,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:22.000,235.49,2.4,0.54,2.68,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:23.000,236.59,2.39,0.62,3.1,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:24.000,237.7,2.39,0.58,2.92,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:25.000,238.8,2.39,0.59,2.96,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:27.000,239.9,2.38,0.64,3.22,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:28.000,241.0,2.39,0.6,3.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:29.000,242.1,2.38,0.64,3.21,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:30.000,243.21,2.38,0.64,3.22,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:31.000,244.31,2.38,0.66,3.3,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:32.000,245.41,2.38,0.64,3.18,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:33.000,246.51,2.4,0.56,2.79,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:34.000,247.61,2.36,0.73,3.67,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:35.000,248.71,2.36,0.75,3.74,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:37.000,249.82,2.37,0.7,3.51,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:38.000,250.92,2.39,0.6,3.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:39.000,252.02,2.38,0.65,3.25,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:40.000,253.12,2.39,0.59,2.97,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:41.000,254.22,2.4,0.54,2.68,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:42.000,255.32,2.4,0.56,2.81,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:43.000,256.43,2.39,0.62,3.08,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:44.000,257.53,2.39,0.62,3.08,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:45.000,258.63,2.38,0.66,3.32,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:46.000,259.73,2.39,0.59,2.96,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:48.000,260.83,2.4,0.53,2.66,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:49.000,261.94,2.4,0.55,2.76,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:50.000,263.04,2.4,0.52,2.62,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:51.000,264.14,2.39,0.6,3.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:52.000,265.24,2.39,0.6,3.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:53.000,266.34,2.4,0.52,2.6,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:54.000,267.44,2.41,0.46,2.31,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:55.000,268.55,2.4,0.52,2.62,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:56.000,269.65,2.4,0.54,2.72,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:57.000,270.75,2.41,0.5,2.52,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:59.000,271.85,2.4,0.54,2.68,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:00.000,272.95,2.41,0.48,2.42,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:01.000,274.06,2.4,0.55,2.73,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:02.000,275.16,2.4,0.55,2.77,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:03.000,276.26,2.39,0.61,3.05,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:04.000,277.36,2.39,0.58,2.92,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:05.000,278.46,2.4,0.56,2.79,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:06.000,279.56,2.4,0.53,2.63,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:07.000,280.67,2.4,0.54,2.71,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:08.000,281.77,2.4,0.52,2.6,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:10.000,282.87,2.39,0.6,3.0,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:11.000,283.97,2.4,0.54,2.71,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:12.000,285.07,2.39,0.59,2.93,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:13.000,286.18,2.4,0.56,2.8,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:14.000,287.27,2.4,0.54,2.71,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:15.000,288.37,2.38,0.67,3.37,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:16.000,289.48,2.4,0.56,2.8,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:17.000,290.58,2.4,0.52,2.6,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:18.000,291.68,2.4,0.54,2.71,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:19.000,292.78,2.39,0.61,3.05,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:21.000,293.88,2.38,0.63,3.17,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:22.000,294.99,2.39,0.59,2.95,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:23.000,296.09,2.4,0.54,2.72,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:24.000,297.19,2.4,0.55,2.75,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:25.000,298.29,2.39,0.57,2.85,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:26.000,299.39,2.38,0.67,3.36,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:27.000,300.49,2.39,0.57,2.85,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:28.000,301.6,2.39,0.59,2.97,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:29.000,302.7,2.4,0.57,2.83,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:30.000,303.8,2.39,0.59,2.96,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:32.000,304.9,2.4,0.55,2.73,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:33.000,306.0,2.4,0.52,2.6,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:34.000,307.11,2.4,0.55,2.75,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:35.000,308.21,2.39,0.58,2.92,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:36.000,309.31,2.4,0.52,2.62,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:37.000,310.41,2.4,0.52,2.62,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:38.000,311.51,2.4,0.52,2.59,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:39.000,312.61,2.39,0.57,2.85,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:40.000,313.72,2.4,0.54,2.68,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:42.000,314.82,2.41,0.5,2.48,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:43.000,315.92,2.38,0.62,3.12,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:44.000,317.02,2.4,0.57,2.83,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:45.000,318.12,2.4,0.54,2.71,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:46.000,319.22,2.41,0.5,2.52,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:47.000,320.33,2.4,0.54,2.69,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:48.000,321.43,2.4,0.52,2.62,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:49.000,322.53,2.4,0.55,2.75,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:50.000,323.63,2.4,0.56,2.8,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:51.000,324.73,2.4,0.52,2.59,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:53.000,325.84,2.39,0.58,2.89,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:54.000,326.94,2.4,0.53,2.63,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:55.000,328.04,2.41,0.49,2.43,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:56.000,329.14,2.39,0.61,3.06,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:57.000,330.24,2.38,0.65,3.24,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:58.000,331.34,2.4,0.55,2.75,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:55:59.000,332.45,2.37,0.69,3.46,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:00.000,333.55,2.39,0.62,3.09,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:01.000,334.65,2.39,0.59,2.93,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:02.000,335.75,2.38,0.63,3.16,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:04.000,336.85,2.4,0.53,2.67,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:05.000,337.95,2.38,0.64,3.22,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:06.000,339.06,2.39,0.61,3.05,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:07.000,340.15,2.4,0.56,2.81,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:08.000,341.26,2.4,0.53,2.67,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:09.000,342.36,2.39,0.61,3.06,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:10.000,343.46,2.39,0.59,2.97,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:11.000,344.56,2.39,0.59,2.96,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:12.000,345.66,2.4,0.55,2.73,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:13.000,346.77,2.4,0.53,2.66,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:15.000,347.87,2.39,0.58,2.88,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:16.000,348.97,2.39,0.59,2.93,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:17.000,350.07,2.4,0.53,2.66,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:18.000,351.17,2.4,0.53,2.64,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:19.000,352.27,2.4,0.52,2.62,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:20.000,353.38,2.4,0.53,2.63,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:21.000,354.48,2.4,0.53,2.67,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:22.000,355.58,2.39,0.57,2.84,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:23.000,356.68,2.39,0.62,3.09,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:24.000,357.78,2.41,0.47,2.35,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:26.000,358.88,2.4,0.55,2.75,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:27.000,359.99,2.39,0.57,2.84,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:28.000,361.09,2.39,0.58,2.88,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:29.000,362.19,2.41,0.46,2.31,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:30.000,363.29,2.39,0.59,2.97,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:31.000,364.39,2.39,0.58,2.92,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:32.000,365.5,2.4,0.52,2.58,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:56:33.000,366.6,2.39,0.58,2.88,Recovery,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
