Timestamp,Voltage (V),Voltage Adjusted (V),Current (A),Power (W),Relative Time (s),Mode,Attack Type,Attack,Host,Measurement,Run
02:53:42.129,2.52,0.11,1.05,5.26,521.341,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:53:43.130,2.53,0.11,1.1,5.51,522.342,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:53:44.133,2.51,0.1,0.95,4.77,523.345,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:53:45.125,2.52,0.1,1.0,5.02,524.337,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:53:46.132,2.52,0.1,1.0,5.02,525.344,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:53:47.139,2.51,0.09,0.91,4.53,526.351,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:53:48.148,2.51,0.09,0.91,4.53,527.36,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:53:49.123,2.52,0.1,1.0,5.02,528.335,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:53:50.133,2.52,0.1,1.0,5.02,529.345,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:53:51.137,2.52,0.11,1.05,5.26,530.349,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:53:52.143,2.52,0.11,1.05,5.26,531.355,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:53:53.148,2.51,0.09,0.91,4.53,532.36,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:53:54.122,2.52,0.11,1.05,5.26,533.334,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:53:55.129,2.53,0.11,1.1,5.51,534.341,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:53:56.138,2.52,0.11,1.05,5.26,535.35,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:53:57.141,2.51,0.1,0.95,4.77,536.353,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:53:58.147,2.53,0.11,1.1,5.51,537.359,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:53:59.126,2.52,0.11,1.05,5.26,538.338,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:00.132,2.51,0.09,0.91,4.53,539.344,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:01.138,2.52,0.1,1.0,5.02,540.35,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:02.146,2.5,0.08,0.81,4.04,541.358,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:03.153,2.51,0.1,0.95,4.77,542.365,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:04.130,2.53,0.11,1.1,5.51,543.342,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:05.159,2.53,0.12,1.15,5.75,544.371,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:06.131,2.52,0.1,1.0,5.02,545.343,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:07.135,2.52,0.1,1.0,5.02,546.347,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:08.142,2.52,0.1,1.0,5.02,547.354,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:09.149,2.51,0.1,0.95,4.77,548.361,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:10.151,2.53,0.11,1.1,5.51,549.363,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:11.159,2.51,0.09,0.91,4.53,550.371,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:12.132,2.51,0.1,0.95,4.77,551.344,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:13.136,2.51,0.09,0.91,4.53,552.348,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:14.137,2.52,0.1,1.0,5.02,553.349,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:15.145,2.52,0.11,1.05,5.26,554.357,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:16.151,2.52,0.1,1.0,5.02,555.363,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:17.157,2.52,0.11,1.05,5.26,556.369,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:18.162,2.51,0.1,0.95,4.77,557.374,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:19.169,2.53,0.11,1.1,5.51,558.381,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:20.143,2.52,0.1,1.0,5.02,559.355,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:21.141,2.53,0.11,1.1,5.51,560.353,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:22.142,2.51,0.09,0.91,4.53,561.354,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:23.147,2.51,0.09,0.91,4.53,562.359,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:24.165,2.52,0.1,1.0,5.02,563.377,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:25.174,2.53,0.11,1.1,5.51,564.386,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:26.143,2.52,0.1,1.0,5.02,565.355,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:27.154,2.53,0.11,1.1,5.51,566.366,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:28.157,2.53,0.12,1.15,5.75,567.369,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:29.166,2.53,0.12,1.15,5.75,568.378,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:30.172,2.52,0.1,1.0,5.02,569.384,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:31.145,2.51,0.1,0.95,4.77,570.357,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:32.151,2.51,0.1,0.95,4.77,571.363,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:33.160,2.51,0.09,0.91,4.53,572.372,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:34.163,2.53,0.12,1.15,5.75,573.375,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:35.177,2.52,0.1,1.0,5.02,574.389,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:36.148,2.51,0.1,0.95,4.77,575.36,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:37.156,2.52,0.11,1.05,5.26,576.368,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:38.169,2.51,0.1,0.95,4.77,577.381,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:39.176,2.51,0.1,0.95,4.77,578.388,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:40.178,2.52,0.1,1.0,5.02,579.39,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:41.154,2.52,0.1,1.0,5.02,580.366,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:42.158,2.51,0.09,0.91,4.53,581.37,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:43.159,2.52,0.11,1.05,5.26,582.371,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:44.165,2.52,0.11,1.05,5.26,583.377,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:45.170,2.5,0.09,0.86,4.28,584.382,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:46.181,2.53,0.11,1.1,5.51,585.393,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:47.186,2.52,0.1,1.0,5.02,586.398,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:48.155,2.51,0.09,0.91,4.53,587.367,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:49.165,2.52,0.11,1.05,5.26,588.377,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:50.165,2.5,0.09,0.86,4.28,589.377,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:51.174,2.52,0.11,1.05,5.26,590.386,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:52.181,2.51,0.1,0.95,4.77,591.393,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:53.168,2.53,0.11,1.1,5.51,592.38,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:54.173,2.52,0.11,1.05,5.26,593.385,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:55.180,2.5,0.09,0.86,4.28,594.392,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:56.187,2.5,0.09,0.86,4.28,595.399,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:57.190,2.53,0.11,1.1,5.51,596.402,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:58.163,2.52,0.1,1.0,5.02,597.375,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:54:59.167,2.52,0.11,1.05,5.26,598.379,Attack,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:00.180,2.52,0.1,1.0,5.02,599.392,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:01.195,2.52,0.1,1.0,5.02,600.407,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:02.168,2.47,0.05,0.51,2.57,601.38,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:03.171,2.47,0.05,0.51,2.57,602.383,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:04.179,2.48,0.06,0.61,3.06,603.391,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:05.185,2.46,0.05,0.47,2.33,604.397,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:06.190,2.47,0.05,0.51,2.57,605.402,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:07.201,2.47,0.05,0.51,2.57,606.413,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:08.179,2.46,0.05,0.47,2.33,607.391,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:09.178,2.46,0.05,0.47,2.33,608.39,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:10.182,2.47,0.06,0.56,2.82,609.394,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:11.187,2.46,0.05,0.47,2.33,610.399,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:12.197,2.46,0.04,0.42,2.09,611.409,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:13.200,2.47,0.05,0.51,2.57,612.412,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:14.202,2.46,0.04,0.42,2.09,613.414,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:15.172,2.45,0.03,0.32,1.6,614.384,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:16.181,2.47,0.06,0.56,2.82,615.393,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:17.190,2.45,0.03,0.32,1.6,616.402,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:18.193,2.46,0.05,0.47,2.33,617.405,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:19.199,2.46,0.05,0.47,2.33,618.411,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:20.206,2.46,0.04,0.42,2.09,619.418,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:21.179,2.46,0.04,0.42,2.09,620.391,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:22.188,2.46,0.05,0.47,2.33,621.4,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:23.194,2.46,0.05,0.47,2.33,622.406,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:24.193,2.46,0.04,0.42,2.09,623.405,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:25.200,2.44,0.03,0.27,1.35,624.412,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:26.205,2.46,0.05,0.47,2.33,625.417,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:27.211,2.46,0.05,0.47,2.33,626.423,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:28.183,2.46,0.04,0.42,2.09,627.395,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:29.186,2.46,0.05,0.47,2.33,628.398,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:30.199,2.46,0.05,0.47,2.33,629.411,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:31.201,2.46,0.05,0.47,2.33,630.413,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:32.208,2.47,0.05,0.51,2.57,631.42,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:33.213,2.46,0.04,0.42,2.09,632.425,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:34.215,2.45,0.04,0.37,1.84,633.427,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:35.190,2.45,0.04,0.37,1.84,634.402,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:36.189,2.46,0.05,0.47,2.33,635.401,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:37.199,2.46,0.05,0.47,2.33,636.411,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:38.208,2.46,0.05,0.47,2.33,637.42,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:39.210,2.46,0.05,0.47,2.33,638.422,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:40.188,2.46,0.05,0.47,2.33,639.4,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:41.194,2.47,0.05,0.51,2.57,640.406,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:42.200,2.46,0.04,0.42,2.09,641.412,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:43.198,2.46,0.05,0.47,2.33,642.41,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:44.205,2.45,0.04,0.37,1.84,643.417,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:45.208,2.46,0.05,0.47,2.33,644.42,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:46.214,2.46,0.04,0.42,2.09,645.426,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:47.223,2.46,0.04,0.42,2.09,646.435,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:48.199,2.45,0.04,0.37,1.84,647.411,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:49.207,2.45,0.03,0.32,1.6,648.419,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:50.217,2.46,0.05,0.47,2.33,649.429,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:51.227,2.46,0.04,0.42,2.09,650.439,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:52.230,2.46,0.05,0.47,2.33,651.442,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:53.200,2.47,0.05,0.51,2.57,652.412,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:54.203,2.45,0.03,0.32,1.6,653.415,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:55.206,2.45,0.04,0.37,1.84,654.418,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:56.219,2.45,0.03,0.32,1.6,655.431,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:57.226,2.45,0.03,0.32,1.6,656.438,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:58.227,2.45,0.04,0.37,1.84,657.439,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:55:59.234,2.46,0.04,0.42,2.09,658.446,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:00.200,2.47,0.06,0.56,2.82,659.412,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:01.204,2.45,0.03,0.32,1.6,660.416,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:02.208,2.45,0.03,0.32,1.6,661.42,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:03.212,2.46,0.04,0.42,2.09,662.424,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:04.220,2.46,0.04,0.42,2.09,663.432,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:05.227,2.46,0.05,0.47,2.33,664.439,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:06.232,2.48,0.06,0.61,3.06,665.444,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:07.237,2.46,0.04,0.42,2.09,666.449,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:08.208,2.46,0.05,0.47,2.33,667.42,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:09.223,2.45,0.04,0.37,1.84,668.435,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:10.226,2.47,0.05,0.51,2.57,669.438,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:11.230,2.47,0.05,0.51,2.57,670.442,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:12.237,2.45,0.03,0.32,1.6,671.449,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:13.213,2.45,0.04,0.37,1.84,672.425,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:14.219,2.46,0.05,0.47,2.33,673.431,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:15.223,2.45,0.03,0.32,1.6,674.435,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:16.227,2.46,0.04,0.42,2.09,675.439,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:17.235,2.46,0.05,0.47,2.33,676.447,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:18.246,2.45,0.04,0.37,1.84,677.458,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:19.218,2.46,0.04,0.42,2.09,678.43,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:20.220,2.46,0.05,0.47,2.33,679.432,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:21.226,2.47,0.05,0.51,2.57,680.438,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:22.243,2.47,0.05,0.51,2.57,681.455,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:23.246,2.46,0.05,0.47,2.33,682.458,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:24.219,2.46,0.05,0.47,2.33,683.431,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:25.225,2.47,0.06,0.56,2.82,684.437,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:26.235,2.47,0.06,0.56,2.82,685.447,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:27.236,2.46,0.05,0.47,2.33,686.448,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:28.240,2.46,0.05,0.47,2.33,687.452,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:29.249,2.46,0.05,0.47,2.33,688.461,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:30.226,2.47,0.06,0.56,2.82,689.438,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:31.246,2.47,0.05,0.51,2.57,690.458,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:32.221,2.47,0.05,0.51,2.57,691.433,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:33.225,2.48,0.06,0.61,3.06,692.437,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:34.232,2.47,0.06,0.56,2.82,693.444,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:35.238,2.47,0.05,0.51,2.57,694.45,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:36.244,2.47,0.06,0.56,2.82,695.456,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:37.250,2.46,0.04,0.42,2.09,696.462,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
02:56:38.259,2.47,0.06,0.56,2.82,697.471,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,ACS712,1
