Horodatage;Temps relatif (s);CPU (%);RAM (Mo);RAM (%);Lecture disque (Mo/s);Ecriture disque (Mo/s);Réseau (Ko/s);Température (°C);Fichiers chiffrés;Disque chiffré (%);Taille fichiers chiffres (Mo);Vitesse chiffrement (o/s)
20/04/2025 21:14;75.33;0.0;583.14;20.3;0.0;0.02;0;56.4;500;95.2;1.3;0
20/04/2025 21:14;76.41;0.0;583.14;20.3;0.0;0.0;0;55.0;500;95.2;1.3;0
20/04/2025 21:14;77.47;0.0;583.04;20.3;0.0;0.0;0;55.5;500;95.2;1.3;0
20/04/2025 21:14;78.54;0.0;583.29;20.3;0.0;0.0;0;55.0;500;95.2;1.3;0
20/04/2025 21:14;79.6;0.0;583.0;20.3;0.0;0.0;0;55.5;500;95.2;1.3;0
20/04/2025 21:14;80.67;0.0;583.24;20.3;0.0;0.0;0;55.5;500;95.2;1.3;0
20/04/2025 21:14;81.73;0.0;582.96;20.3;0.0;0.0;0;54.5;500;95.2;1.3;0
20/04/2025 21:14;82.8;0.0;582.95;20.3;0.0;0.02;0;55.0;500;95.2;1.3;0
20/04/2025 21:14;83.87;0.0;582.95;20.3;0.0;0.0;0;55.0;500;95.2;1.3;0
20/04/2025 21:14;84.94;0.0;582.95;20.3;0.0;0.0;0;55.5;500;95.2;1.3;0
20/04/2025 21:14;86.01;0.0;582.95;20.3;0.0;0.0;0;54.5;500;95.2;1.3;0
20/04/2025 21:14;87.08;0.0;582.95;20.3;0.0;0.0;0;55.5;500;95.2;1.3;0
20/04/2025 21:14;88.14;0.0;582.7;20.3;0.0;0.0;0;55.5;500;95.2;1.3;0
20/04/2025 21:14;89.2;0.0;582.56;20.3;0.0;0.0;0;54.5;500;95.2;1.3;0
20/04/2025 21:14;90.28;0.0;582.45;20.3;0.0;0.0;0;54.5;500;95.2;1.3;0
20/04/2025 21:14;91.35;0.0;582.45;20.3;0.0;0.04;0;55.5;500;95.2;1.3;0
20/04/2025 21:14;92.42;0.0;582.2;20.3;0.0;0.0;0;55.0;500;95.2;1.3;0
20/04/2025 21:14;93.49;0.0;582.45;20.3;0.0;0.0;0;55.0;500;95.2;1.3;0
20/04/2025 21:14;94.55;0.0;582.2;20.3;0.0;0.0;0;54.5;500;95.2;1.3;0
20/04/2025 21:14;95.62;0.0;582.2;20.3;0.0;0.0;0;54.5;500;95.2;1.3;0
20/04/2025 21:15;96.69;1.5;582.06;20.3;0.0;0.54;0;56.0;500;95.2;1.3;0
20/04/2025 21:15;97.75;0.0;582.06;20.3;0.0;0.0;0;55.0;500;95.2;1.3;0
20/04/2025 21:15;98.81;0.0;582.06;20.3;0.0;0.0;0;55.0;500;95.2;1.3;0
20/04/2025 21:15;99.88;0.0;581.82;20.3;0.0;0.0;0;54.5;500;95.2;1.3;0
20/04/2025 21:15;100.95;0.0;581.49;20.3;0.0;0.0;0;55.0;500;95.2;1.3;0
20/04/2025 21:15;102.01;0.5;581.63;20.3;0.0;0.04;0;55.5;500;95.2;1.3;0
20/04/2025 21:15;103.09;4.5;581.36;20.3;0.0;0.0;0;55.0;500;95.2;1.3;0
20/04/2025 21:15;104.14;0.0;581.53;20.3;0.0;0.0;0;55.0;500;95.2;1.3;0
20/04/2025 21:15;105.21;17.7;581.24;20.3;0.0;0.0;0;55.0;500;95.2;1.3;0
20/04/2025 21:15;106.25;0.5;582.0;20.3;0.0;0.0;0;55.5;500;95.2;1.3;0
20/04/2025 21:15;107.28;0.0;582.21;20.3;0.0;0.0;0;54.5;500;95.2;1.3;0
20/04/2025 21:15;108.31;0.0;582.14;20.3;0.0;0.02;0;55.0;500;95.2;1.3;0
20/04/2025 21:15;109.34;0.0;581.8;20.3;0.0;0.0;0;55.5;500;95.2;1.3;0
20/04/2025 21:15;110.37;0.0;582.04;20.3;0.0;0.0;0;56.0;500;95.2;1.3;0
20/04/2025 21:15;111.43;0.0;582.04;20.3;0.0;0.0;0;55.5;500;95.2;1.3;0
20/04/2025 21:15;112.5;0.0;581.79;20.3;0.0;0.32;0;56.0;500;95.2;1.3;0
20/04/2025 21:15;113.58;0.0;581.74;20.3;0.0;0.0;0;55.0;500;95.2;1.3;0
20/04/2025 21:15;114.65;0.0;581.49;20.3;0.0;0.07;0;55.0;500;95.2;1.3;0
20/04/2025 21:15;115.72;0.0;581.57;20.3;0.0;0.0;0;54.0;500;95.2;1.3;0
20/04/2025 21:15;116.79;0.0;581.65;20.3;0.0;0.0;0;54.5;500;95.2;1.3;0
20/04/2025 21:15;117.85;0.0;581.65;20.3;0.0;0.0;0;55.0;500;95.2;1.3;0
20/04/2025 21:15;118.92;0.0;581.65;20.3;0.0;0.0;0;54.5;500;95.2;1.3;0
20/04/2025 21:15;120.0;0.5;581.44;20.3;0.0;0.0;0;55.5;500;95.2;1.3;0
20/04/2025 21:15;121.07;0.0;581.87;20.3;0.0;0.02;0;55.0;500;95.2;1.3;0
20/04/2025 21:15;122.14;0.0;581.62;20.3;0.0;0.0;0;54.5;500;95.2;1.3;0
20/04/2025 21:15;123.21;0.0;581.73;20.3;0.0;0.0;0;54.0;500;95.2;1.3;0
20/04/2025 21:15;124.27;0.0;581.73;20.3;0.0;0.0;0;54.5;500;95.2;1.3;0
20/04/2025 21:15;125.34;0.0;581.76;20.3;0.0;0.0;0;54.5;500;95.2;1.3;0
20/04/2025 21:15;126.41;0.0;581.65;20.3;0.0;0.0;0;55.0;500;95.2;1.3;0
20/04/2025 21:15;127.48;0.0;581.39;20.3;0.0;0.02;0;55.0;500;95.2;1.3;0
20/04/2025 21:15;128.55;0.5;581.64;20.3;0.0;0.0;0;54.5;500;95.2;1.3;0
20/04/2025 21:15;129.62;0.0;581.64;20.3;0.0;0.0;0;55.0;500;95.2;1.3;0
20/04/2025 21:15;130.68;1.5;581.64;20.3;0.0;0.0;0;55.5;500;95.2;1.3;0
20/04/2025 21:15;131.74;0.5;581.64;20.3;0.0;0.0;0;55.5;500;95.2;1.3;0
20/04/2025 21:15;132.8;0.0;581.64;20.3;0.0;0.0;0;55.0;500;95.2;1.3;0
20/04/2025 21:15;133.87;0.0;581.64;20.3;0.0;0.0;0;54.5;500;95.2;1.3;0
20/04/2025 21:15;134.94;0.0;581.64;20.3;0.0;0.0;0;55.0;500;95.2;1.3;0
