Timestamp,CPU Temperature (°C),CPU Usage (%),Memory Usage (%),Relative Time (s),Mode,Attack Type,Attack,Host,Measurement,Run
03:40:11.417,48.7,28.6,2.68997,491.13,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:12.640,48.7,42.9,2.70863,492.353,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:13.866,49.1,37.5,2.67602,493.579,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:15.095,48.7,28.6,2.68852,494.808,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:16.322,48.7,42.9,2.71028,496.035,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:17.546,49.1,28.6,2.69317,497.259,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:18.768,49.6,37.5,2.68922,498.481,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:20.000,49.1,37.5,2.66216,499.713,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:21.221,48.7,33.4,2.68257,500.934,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:22.446,49.1,20.0,2.71598,502.159,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:23.670,48.7,37.5,2.71743,503.383,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:24.897,48.2,25.0,2.71748,504.61,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:26.131,49.1,37.5,2.67697,505.844,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:27.363,47.7,37.5,2.70658,507.076,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:28.595,48.7,37.5,2.70062,508.308,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:29.821,48.7,42.9,2.71653,509.534,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:31.042,49.1,42.9,2.68552,510.755,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:32.268,47.7,37.5,2.69457,511.981,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:33.489,48.7,37.5,2.69142,513.202,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:34.711,48.2,25.0,2.69007,514.424,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:35.931,49.1,37.5,2.69837,515.644,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:37.159,49.1,44.4,2.71708,516.872,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:38.387,49.6,25.0,2.68437,518.1,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:39.614,48.2,42.9,2.70733,519.327,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:40.838,48.7,50.0,2.69382,520.551,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:42.065,48.7,37.5,2.66926,521.778,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:43.283,48.7,28.6,2.72203,522.996,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:44.504,48.7,28.6,2.71548,524.217,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:45.729,48.2,44.4,2.70477,525.442,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:46.961,48.2,25.0,2.71973,526.674,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:48.194,49.6,14.3,2.73318,527.907,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:49.419,49.1,50.0,2.69672,529.132,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:50.646,48.7,37.5,2.72793,530.359,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:51.872,50.1,16.7,2.70978,531.585,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:53.099,48.2,25.0,2.68647,532.812,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:54.324,49.1,37.5,2.70177,534.037,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:55.548,48.2,33.3,2.70998,535.261,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:56.781,48.7,37.5,2.72133,536.494,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:58.009,49.1,16.7,2.72793,537.722,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:59.230,48.7,37.5,2.70247,538.943,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:00.455,48.7,37.5,2.69417,540.168,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:01.679,48.7,33.3,2.70563,541.392,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:02.897,49.1,42.9,2.70267,542.61,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:04.119,49.6,16.7,2.70422,543.832,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:05.348,48.7,37.5,2.71753,545.061,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:06.576,47.7,44.4,2.72158,546.289,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:07.800,49.1,37.5,2.71418,547.513,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:09.031,48.2,25.0,2.73879,548.744,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:10.257,48.2,28.6,2.72053,549.97,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:11.483,48.7,37.5,2.71173,551.196,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:12.704,49.6,37.5,2.71083,552.417,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:13.924,48.7,28.6,2.70713,553.637,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:15.147,48.7,37.5,2.71313,554.86,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:16.371,49.1,37.5,2.69657,556.084,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:17.609,49.1,25.0,2.71503,557.322,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:18.838,48.2,37.5,2.69512,558.551,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:20.066,49.1,25.0,2.69992,559.779,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:21.288,49.1,33.3,2.70332,561.001,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:22.512,48.7,50.0,2.70272,562.225,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:23.734,48.7,37.5,2.71738,563.447,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:24.957,49.1,37.5,2.72608,564.67,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:26.180,49.6,42.9,2.70377,565.893,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:27.407,49.6,44.4,2.67196,567.12,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:28.642,49.1,44.4,2.69037,568.355,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:29.875,49.1,28.6,2.72563,569.588,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:31.106,49.1,28.6,2.70623,570.819,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:32.342,49.1,33.3,2.71518,572.055,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:33.562,48.2,33.4,2.70743,573.275,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:34.785,49.1,33.3,2.73999,574.498,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:36.009,49.1,16.7,2.69642,575.722,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:37.233,49.6,37.5,2.72658,576.946,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:38.461,49.1,25.0,2.72843,578.174,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:39.693,49.1,28.6,2.72373,579.406,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:40.917,49.1,42.9,2.72573,580.63,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:42.151,49.6,28.6,2.69582,581.864,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:43.387,48.7,30.0,2.70252,583.1,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:44.608,49.1,37.5,2.70377,584.321,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:45.831,49.6,28.6,2.69912,585.544,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:47.060,49.1,33.3,2.73523,586.773,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:48.291,50.1,37.5,2.68537,588.004,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:49.524,49.1,16.7,2.71458,589.237,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:50.749,49.1,50.0,2.69477,590.462,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:51.978,48.7,42.9,2.71223,591.691,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:53.207,48.7,37.5,2.70222,592.92,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:54.439,48.7,28.6,2.71673,594.152,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:55.662,49.1,37.5,2.70307,595.375,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:56.885,49.6,42.9,2.72328,596.598,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:58.104,49.1,42.9,2.71338,597.817,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:41:59.325,49.1,33.4,2.71128,599.038,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:00.547,48.7,37.5,2.71283,600.26,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:01.775,48.7,37.5,2.68777,601.488,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:02.999,49.1,42.9,2.72433,602.712,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:04.222,49.1,16.7,2.71138,603.935,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:05.443,49.6,25.0,2.72458,605.156,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:06.670,49.1,37.5,2.72633,606.383,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:07.895,50.1,28.6,2.70778,607.608,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:09.129,49.6,28.6,2.70658,608.842,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:10.358,49.1,25.0,2.71463,610.071,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:11.592,49.6,28.6,2.69742,611.305,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:12.815,50.1,28.6,2.70548,612.528,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:14.039,49.1,20.0,2.74184,613.752,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:15.259,49.1,33.4,2.72858,614.972,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:16.477,48.7,16.7,2.74459,616.19,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:17.700,48.2,33.3,2.70157,617.413,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:18.928,49.6,25.0,2.70503,618.641,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:20.147,50.1,33.4,2.72858,619.86,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:21.377,49.1,28.6,2.69657,621.09,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:22.604,49.1,28.6,2.67351,622.317,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:23.834,49.1,37.5,2.70087,623.547,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:25.062,49.1,28.6,2.71358,624.775,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:26.288,48.7,42.9,2.71103,626.001,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:27.511,48.7,42.9,2.70723,627.224,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:28.731,49.6,25.0,2.72193,628.444,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:29.950,48.7,16.7,2.69912,629.663,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:31.195,48.7,30.0,2.70372,630.908,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:32.419,48.7,33.4,2.70027,632.132,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:33.651,50.1,33.4,2.73208,633.364,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:34.873,50.1,16.7,2.71273,634.586,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:36.094,49.1,16.7,2.71028,635.807,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:37.316,49.1,37.5,2.72723,637.029,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:38.539,49.6,28.6,2.72453,638.252,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:39.760,49.6,33.4,2.70377,639.473,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:40.987,49.1,28.6,2.72438,640.7,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:42.215,48.7,42.9,2.69682,641.928,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:43.446,49.6,44.4,2.72198,643.159,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:44.679,48.7,44.4,2.69297,644.392,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:45.906,49.6,14.3,2.71218,645.619,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:47.129,49.1,33.3,2.71603,646.842,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:48.351,49.1,28.6,2.71483,648.064,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:49.574,49.1,25.0,2.69542,649.287,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:50.799,49.1,33.4,2.71663,650.512,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:52.029,49.1,37.5,2.74659,651.742,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:53.255,48.7,28.6,2.68852,652.968,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:54.488,49.1,55.5,2.72608,654.201,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:55.712,49.1,33.4,2.71893,655.425,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:56.936,48.7,25.0,2.73233,656.649,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:58.157,49.6,42.9,2.74079,657.87,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:42:59.381,49.1,28.6,2.72138,659.094,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:00.601,48.7,33.4,2.74414,660.314,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:01.827,49.6,14.3,2.74384,661.54,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:03.055,49.1,37.5,2.69977,662.768,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:04.288,49.6,28.6,2.72928,664.001,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:05.517,48.7,50.0,2.69147,665.23,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:06.745,48.7,33.3,2.70362,666.458,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:07.972,49.6,28.6,2.70427,667.685,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:09.195,48.7,37.5,2.68067,668.908,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:10.417,49.6,42.9,2.70477,670.13,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:11.638,49.1,28.6,2.72133,671.351,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:12.864,50.1,37.5,2.71673,672.577,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:14.092,50.1,37.5,2.72568,673.805,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:15.318,50.6,28.6,2.72458,675.031,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:16.540,48.7,28.6,2.72893,676.253,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:17.767,49.6,33.3,2.72448,677.48,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:18.997,49.1,25.0,2.73128,678.71,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:20.220,49.6,28.6,2.71803,679.933,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:21.443,49.1,37.5,2.74314,681.156,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:22.670,48.7,25.0,2.74279,682.383,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:23.895,48.7,37.5,2.69767,683.608,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:25.118,49.1,33.4,2.74029,684.831,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:26.336,50.1,25.0,2.74434,686.049,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:27.558,49.6,28.6,2.71758,687.271,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:28.779,49.6,37.5,2.72388,688.492,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:29.999,49.1,28.6,2.72018,689.712,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:31.233,49.1,37.5,2.71893,690.946,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:32.458,48.7,42.9,2.69427,692.171,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:33.681,48.7,37.5,2.71668,693.394,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:34.913,49.1,28.6,2.72083,694.626,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:36.145,49.1,28.6,2.71233,695.858,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:37.369,50.1,28.6,2.71628,697.082,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:38.588,49.1,28.6,2.71793,698.301,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:39.811,49.1,25.0,2.69287,699.524,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:41.037,49.1,44.4,2.69907,700.75,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:42.246,50.1,50.0,2.75119,701.959,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:43.441,50.1,33.4,2.76119,703.154,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:44.634,50.6,50.0,2.75264,704.347,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:45.824,51.1,25.0,2.73934,705.537,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:47.014,50.6,50.0,2.72608,706.727,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:48.232,51.1,16.7,2.72688,707.945,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:49.458,49.6,37.5,2.72643,709.171,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:50.677,50.1,37.5,2.70187,710.39,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:51.909,50.1,30.0,2.73233,711.622,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:53.137,49.6,33.4,2.74409,712.85,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:54.372,50.1,40.0,2.73168,714.085,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:55.600,50.1,37.5,2.73498,715.313,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:56.823,50.1,28.6,2.71243,716.536,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:58.050,50.1,25.0,2.71718,717.763,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:43:59.274,49.6,44.4,2.74114,718.987,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:44:00.495,49.6,42.9,2.71178,720.208,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:44:01.720,51.1,37.5,2.71248,721.433,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:44:02.941,50.1,28.6,2.72993,722.654,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:44:04.169,50.1,37.5,2.69012,723.882,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:44:05.396,49.6,33.4,2.73563,725.109,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:44:06.626,50.6,40.0,2.73388,726.339,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:44:07.853,50.1,28.6,2.73303,727.566,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:44:09.081,49.1,37.5,2.72488,728.794,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:44:10.308,49.6,28.6,2.69437,730.021,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:44:11.531,49.6,37.5,2.72063,731.244,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:44:12.751,49.1,28.6,2.71688,732.464,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:44:13.975,49.6,28.6,2.72433,733.688,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:44:15.197,49.6,28.6,2.74574,734.91,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:44:16.424,49.1,44.4,2.72848,736.137,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:44:17.657,50.6,44.4,2.75364,737.37,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:44:18.889,50.1,28.6,2.74499,738.602,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:44:20.115,49.1,37.5,2.74309,739.828,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
