Timestamp;CPU Core #1;CPU Core #2;CPU Core #3;CPU Core #4;CPU Package;CPU Package Power;CPU Cores Power;CPU Graphics Power;GPU Core
2025-04-03 03:07:52;73,0 °C;75,0 °C;74,0 °C;74,0 °C;77,0 °C;16,7 W;13,2 W;0,0 W;0,0 °C
2025-04-03 03:07:54;77,0 °C;79,0 °C;79,0 °C;77,0 °C;79,0 °C;19,4 W;15,8 W;0,0 W;0,0 °C
2025-04-03 03:07:56;79,0 °C;80,0 °C;79,0 °C;78,0 °C;80,0 °C;17,7 W;14,2 W;0,0 W;0,0 °C
2025-04-03 03:07:58;78,0 °C;80,0 °C;74,0 °C;76,0 °C;79,0 °C;16,5 W;12,9 W;0,0 W;0,0 °C
2025-04-03 03:08:00;76,0 °C;77,0 °C;72,0 °C;73,0 °C;78,0 °C;16,4 W;12,8 W;0,0 W;0,0 °C
2025-04-03 03:08:02;78,0 °C;76,0 °C;77,0 °C;73,0 °C;78,0 °C;17,8 W;14,2 W;0,0 W;0,0 °C
2025-04-03 03:08:04;72,0 °C;73,0 °C;71,0 °C;73,0 °C;73,0 °C;17,8 W;14,2 W;0,0 W;0,0 °C
2025-04-03 03:08:06;73,0 °C;73,0 °C;71,0 °C;72,0 °C;73,0 °C;15,1 W;11,6 W;0,0 W;0,0 °C
2025-04-03 03:08:08;74,0 °C;75,0 °C;72,0 °C;72,0 °C;75,0 °C;16,6 W;13,0 W;0,0 W;0,0 °C
2025-04-03 03:08:10;75,0 °C;76,0 °C;73,0 °C;74,0 °C;77,0 °C;16,8 W;13,2 W;0,0 W;0,0 °C
2025-04-03 03:08:12;72,0 °C;74,0 °C;71,0 °C;72,0 °C;75,0 °C;15,5 W;12,0 W;0,0 W;0,0 °C
2025-04-03 03:08:14;73,0 °C;81,0 °C;75,0 °C;79,0 °C;81,0 °C;17,2 W;13,7 W;0,0 W;0,0 °C
2025-04-03 03:08:16;78,0 °C;76,0 °C;78,0 °C;76,0 °C;78,0 °C;17,6 W;14,0 W;0,0 W;0,0 °C
2025-04-03 03:08:18;79,0 °C;79,0 °C;77,0 °C;79,0 °C;79,0 °C;17,8 W;14,2 W;0,0 W;0,0 °C
2025-04-03 03:08:20;74,0 °C;77,0 °C;75,0 °C;78,0 °C;80,0 °C;18,8 W;15,1 W;0,0 W;0,0 °C
2025-04-03 03:08:22;73,0 °C;74,0 °C;71,0 °C;72,0 °C;74,0 °C;15,4 W;11,9 W;0,0 W;0,0 °C
2025-04-03 03:08:24;76,0 °C;77,0 °C;75,0 °C;76,0 °C;77,0 °C;17,0 W;13,4 W;0,0 W;0,0 °C
2025-04-03 03:08:26;72,0 °C;72,0 °C;70,0 °C;72,0 °C;74,0 °C;13,7 W;10,3 W;0,0 W;0,0 °C
2025-04-03 03:08:28;73,0 °C;79,0 °C;73,0 °C;79,0 °C;79,0 °C;16,9 W;13,4 W;0,0 W;0,0 °C
2025-04-03 03:08:30;74,0 °C;73,0 °C;71,0 °C;74,0 °C;74,0 °C;14,8 W;11,4 W;0,0 W;0,0 °C
2025-04-03 03:08:32;73,0 °C;74,0 °C;75,0 °C;76,0 °C;77,0 °C;18,0 W;14,4 W;0,0 W;0,0 °C
2025-04-03 03:08:34;72,0 °C;74,0 °C;71,0 °C;74,0 °C;75,0 °C;15,6 W;12,1 W;0,0 W;0,0 °C
2025-04-03 03:08:36;74,0 °C;76,0 °C;73,0 °C;74,0 °C;77,0 °C;17,3 W;13,7 W;0,0 W;0,0 °C
2025-04-03 03:08:38;77,0 °C;77,0 °C;75,0 °C;79,0 °C;79,0 °C;20,3 W;16,7 W;0,0 W;0,0 °C
2025-04-03 03:08:40;74,0 °C;75,0 °C;73,0 °C;74,0 °C;75,0 °C;15,6 W;12,1 W;0,0 W;0,0 °C
2025-04-03 03:08:43;74,0 °C;75,0 °C;71,0 °C;73,0 °C;77,0 °C;16,9 W;13,3 W;0,0 W;0,0 °C
2025-04-03 03:08:45;71,0 °C;73,0 °C;71,0 °C;73,0 °C;73,0 °C;16,9 W;13,4 W;0,0 W;0,0 °C
