Timestamp;CPU Core #1;CPU Core #2;CPU Core #3;CPU Core #4;CPU Package;CPU Package Power;CPU Cores Power;CPU Graphics Power;GPU Core
2025-04-03 04:59:01;78,0 °C;78,0 °C;76,0 °C;75,0 °C;80,0 °C;20,3 W;16,6 W;0,0 W;0,0 °C
2025-04-03 04:59:03;79,0 °C;82,0 °C;82,0 °C;80,0 °C;82,0 °C;25,3 W;21,7 W;0,0 W;0,0 °C
2025-04-03 04:59:05;76,0 °C;78,0 °C;74,0 °C;74,0 °C;78,0 °C;14,2 W;10,5 W;0,0 W;0,0 °C
2025-04-03 04:59:07;74,0 °C;74,0 °C;72,0 °C;72,0 °C;75,0 °C;12,8 W;9,3 W;0,0 W;0,0 °C
2025-04-03 04:59:09;80,0 °C;82,0 °C;83,0 °C;80,0 °C;83,0 °C;25,4 W;21,7 W;0,0 W;0,0 °C
2025-04-03 04:59:11;76,0 °C;77,0 °C;73,0 °C;75,0 °C;77,0 °C;14,7 W;11,1 W;0,0 W;0,0 °C
2025-04-03 04:59:13;74,0 °C;75,0 °C;73,0 °C;73,0 °C;75,0 °C;15,0 W;11,3 W;0,0 W;0,0 °C
2025-04-03 04:59:15;78,0 °C;81,0 °C;79,0 °C;79,0 °C;81,0 °C;23,9 W;20,3 W;0,0 W;0,0 °C
2025-04-03 04:59:17;75,0 °C;75,0 °C;74,0 °C;74,0 °C;77,0 °C;15,2 W;11,5 W;0,0 W;0,0 °C
2025-04-03 04:59:19;73,0 °C;75,0 °C;72,0 °C;74,0 °C;75,0 °C;15,0 W;11,3 W;0,0 W;0,0 °C
2025-04-03 04:59:21;79,0 °C;82,0 °C;80,0 °C;79,0 °C;82,0 °C;24,7 W;21,1 W;0,0 W;0,0 °C
2025-04-03 04:59:23;73,0 °C;75,0 °C;72,0 °C;73,0 °C;75,0 °C;14,5 W;10,9 W;0,0 W;0,0 °C
2025-04-03 04:59:25;79,0 °C;79,0 °C;81,0 °C;80,0 °C;81,0 °C;24,2 W;20,6 W;0,0 W;0,0 °C
2025-04-03 04:59:27;76,0 °C;79,0 °C;77,0 °C;76,0 °C;79,0 °C;23,0 W;19,4 W;0,0 W;0,0 °C
2025-04-03 04:59:29;75,0 °C;76,0 °C;76,0 °C;75,0 °C;77,0 °C;15,1 W;11,4 W;0,0 W;0,0 °C
2025-04-03 04:59:31;78,0 °C;80,0 °C;78,0 °C;79,0 °C;79,0 °C;15,5 W;11,9 W;0,0 W;0,0 °C
2025-04-03 04:59:33;75,0 °C;74,0 °C;73,0 °C;73,0 °C;75,0 °C;18,0 W;14,4 W;0,0 W;0,0 °C
2025-04-03 04:59:35;75,0 °C;77,0 °C;74,0 °C;75,0 °C;79,0 °C;22,1 W;18,5 W;0,0 W;0,0 °C
2025-04-03 04:59:37;75,0 °C;77,0 °C;76,0 °C;76,0 °C;77,0 °C;21,1 W;17,5 W;0,0 W;0,0 °C
2025-04-03 04:59:39;75,0 °C;75,0 °C;73,0 °C;73,0 °C;76,0 °C;18,9 W;15,3 W;0,0 W;0,0 °C
2025-04-03 04:59:41;74,0 °C;74,0 °C;74,0 °C;74,0 °C;75,0 °C;17,3 W;13,8 W;0,0 W;0,0 °C
2025-04-03 04:59:43;75,0 °C;75,0 °C;74,0 °C;75,0 °C;78,0 °C;16,8 W;13,3 W;0,0 W;0,0 °C
2025-04-03 04:59:45;77,0 °C;78,0 °C;77,0 °C;76,0 °C;78,0 °C;19,8 W;16,1 W;0,0 W;0,0 °C
2025-04-03 04:59:47;74,0 °C;76,0 °C;74,0 °C;75,0 °C;77,0 °C;17,6 W;14,0 W;0,0 W;0,0 °C
2025-04-03 04:59:49;75,0 °C;76,0 °C;75,0 °C;76,0 °C;76,0 °C;18,6 W;15,0 W;0,0 W;0,0 °C
2025-04-03 04:59:51;79,0 °C;79,0 °C;81,0 °C;76,0 °C;81,0 °C;20,9 W;17,2 W;0,0 W;0,0 °C
2025-04-03 04:59:53;75,0 °C;76,0 °C;75,0 °C;75,0 °C;76,0 °C;13,1 W;9,6 W;0,0 W;0,0 °C
2025-04-03 04:59:56;75,0 °C;77,0 °C;74,0 °C;75,0 °C;77,0 °C;22,0 W;18,4 W;0,0 W;0,0 °C
2025-04-03 04:59:58;75,0 °C;76,0 °C;75,0 °C;75,0 °C;76,0 °C;18,8 W;15,2 W;0,0 W;0,0 °C
2025-04-03 05:00:00;80,0 °C;78,0 °C;80,0 °C;80,0 °C;80,0 °C;20,4 W;16,8 W;0,0 W;0,0 °C
2025-04-03 05:00:02;78,0 °C;80,0 °C;79,0 °C;78,0 °C;80,0 °C;19,1 W;15,5 W;0,0 W;0,0 °C
2025-04-03 05:00:04;76,0 °C;77,0 °C;77,0 °C;74,0 °C;77,0 °C;19,2 W;15,6 W;0,0 W;0,0 °C
2025-04-03 05:00:06;76,0 °C;76,0 °C;76,0 °C;75,0 °C;77,0 °C;21,3 W;17,7 W;0,0 W;0,0 °C
2025-04-03 05:00:08;76,0 °C;78,0 °C;76,0 °C;74,0 °C;80,0 °C;19,9 W;16,3 W;0,0 W;0,0 °C
2025-04-03 05:00:10;75,0 °C;75,0 °C;76,0 °C;75,0 °C;76,0 °C;14,4 W;10,7 W;0,0 W;0,0 °C
2025-04-03 05:00:12;78,0 °C;80,0 °C;75,0 °C;75,0 °C;80,0 °C;21,3 W;17,6 W;0,0 W;0,0 °C
2025-04-03 05:00:14;76,0 °C;79,0 °C;75,0 °C;75,0 °C;80,0 °C;20,7 W;17,0 W;0,0 W;0,0 °C
2025-04-03 05:00:16;78,0 °C;80,0 °C;81,0 °C;77,0 °C;81,0 °C;20,6 W;17,0 W;0,0 W;0,0 °C
2025-04-03 05:00:18;78,0 °C;80,0 °C;80,0 °C;78,0 °C;80,0 °C;19,0 W;15,5 W;0,0 W;0,0 °C
2025-04-03 05:00:20;79,0 °C;81,0 °C;80,0 °C;79,0 °C;81,0 °C;19,2 W;15,6 W;0,0 W;0,0 °C
2025-04-03 05:00:22;79,0 °C;82,0 °C;81,0 °C;79,0 °C;82,0 °C;17,7 W;14,2 W;0,0 W;0,0 °C
2025-04-03 05:00:24;75,0 °C;76,0 °C;74,0 °C;74,0 °C;78,0 °C;16,0 W;12,5 W;0,0 W;0,0 °C
2025-04-03 05:00:26;81,0 °C;82,0 °C;80,0 °C;79,0 °C;81,0 °C;20,0 W;16,4 W;0,0 W;0,0 °C
2025-04-03 05:00:28;76,0 °C;76,0 °C;73,0 °C;74,0 °C;76,0 °C;13,4 W;9,8 W;0,0 W;0,0 °C
2025-04-03 05:00:30;76,0 °C;78,0 °C;73,0 °C;74,0 °C;77,0 °C;14,1 W;10,4 W;0,0 W;0,0 °C
2025-04-03 05:00:32;75,0 °C;77,0 °C;75,0 °C;74,0 °C;77,0 °C;14,5 W;10,8 W;0,0 W;0,0 °C
2025-04-03 05:00:34;75,0 °C;76,0 °C;75,0 °C;75,0 °C;76,0 °C;12,9 W;9,4 W;0,0 W;0,0 °C
2025-04-03 05:00:36;74,0 °C;75,0 °C;74,0 °C;74,0 °C;75,0 °C;17,6 W;14,1 W;0,0 W;0,0 °C
2025-04-03 05:00:38;75,0 °C;76,0 °C;74,0 °C;74,0 °C;77,0 °C;17,3 W;13,8 W;0,0 W;0,0 °C
2025-04-03 05:00:40;78,0 °C;79,0 °C;78,0 °C;78,0 °C;79,0 °C;19,8 W;16,2 W;0,0 W;0,0 °C
2025-04-03 05:00:42;74,0 °C;75,0 °C;72,0 °C;74,0 °C;75,0 °C;17,1 W;13,5 W;0,0 W;0,0 °C
2025-04-03 05:00:44;77,0 °C;77,0 °C;75,0 °C;78,0 °C;79,0 °C;21,0 W;17,3 W;0,0 W;0,0 °C
2025-04-03 05:00:46;77,0 °C;79,0 °C;75,0 °C;76,0 °C;79,0 °C;20,1 W;16,5 W;0,0 W;0,0 °C
2025-04-03 05:00:48;76,0 °C;78,0 °C;73,0 °C;75,0 °C;78,0 °C;16,7 W;13,1 W;0,0 W;0,0 °C
2025-04-03 05:00:50;75,0 °C;77,0 °C;75,0 °C;75,0 °C;77,0 °C;13,7 W;10,1 W;0,0 W;0,0 °C
2025-04-03 05:00:52;77,0 °C;75,0 °C;74,0 °C;74,0 °C;78,0 °C;17,1 W;13,5 W;0,0 W;0,0 °C
2025-04-03 05:00:54;79,0 °C;80,0 °C;81,0 °C;78,0 °C;81,0 °C;19,4 W;15,8 W;0,0 W;0,0 °C
2025-04-03 05:00:56;79,0 °C;82,0 °C;80,0 °C;77,0 °C;82,0 °C;20,0 W;16,4 W;0,0 W;0,0 °C
2025-04-03 05:00:58;76,0 °C;78,0 °C;75,0 °C;75,0 °C;78,0 °C;15,6 W;12,0 W;0,0 W;0,0 °C
2025-04-03 05:01:00;75,0 °C;75,0 °C;74,0 °C;74,0 °C;75,0 °C;13,6 W;9,9 W;0,0 W;0,0 °C
2025-04-03 05:01:02;75,0 °C;78,0 °C;74,0 °C;74,0 °C;78,0 °C;19,6 W;16,0 W;0,0 W;0,0 °C
2025-04-03 05:01:04;76,0 °C;77,0 °C;75,0 °C;75,0 °C;79,0 °C;18,6 W;15,0 W;0,0 W;0,0 °C
2025-04-03 05:01:06;74,0 °C;75,0 °C;74,0 °C;73,0 °C;76,0 °C;19,5 W;15,9 W;0,0 W;0,0 °C
2025-04-03 05:01:08;75,0 °C;77,0 °C;75,0 °C;75,0 °C;78,0 °C;19,0 W;15,4 W;0,0 W;0,0 °C
2025-04-03 05:01:10;74,0 °C;75,0 °C;73,0 °C;72,0 °C;75,0 °C;14,4 W;10,7 W;0,0 W;0,0 °C
2025-04-03 05:01:12;75,0 °C;78,0 °C;73,0 °C;75,0 °C;78,0 °C;14,2 W;10,6 W;0,0 W;0,0 °C
2025-04-03 05:01:14;74,0 °C;74,0 °C;72,0 °C;71,0 °C;74,0 °C;20,2 W;16,5 W;0,0 W;0,0 °C
2025-04-03 05:01:16;79,0 °C;81,0 °C;79,0 °C;77,0 °C;81,0 °C;21,9 W;18,2 W;0,0 W;0,0 °C
2025-04-03 05:01:18;79,0 °C;79,0 °C;78,0 °C;77,0 °C;79,0 °C;19,2 W;15,6 W;0,0 W;0,0 °C
2025-04-03 05:01:20;79,0 °C;81,0 °C;80,0 °C;79,0 °C;81,0 °C;19,6 W;16,0 W;0,0 W;0,0 °C
2025-04-03 05:01:22;76,0 °C;78,0 °C;76,0 °C;76,0 °C;78,0 °C;19,0 W;15,4 W;0,0 W;0,0 °C
2025-04-03 05:01:24;74,0 °C;76,0 °C;74,0 °C;75,0 °C;76,0 °C;13,5 W;9,9 W;0,0 W;0,0 °C
2025-04-03 05:01:26;74,0 °C;77,0 °C;74,0 °C;73,0 °C;77,0 °C;19,2 W;15,6 W;0,0 W;0,0 °C
2025-04-03 05:01:28;74,0 °C;75,0 °C;73,0 °C;73,0 °C;75,0 °C;20,1 W;16,5 W;0,0 W;0,0 °C
2025-04-03 05:01:30;73,0 °C;75,0 °C;72,0 °C;73,0 °C;76,0 °C;13,5 W;9,9 W;0,0 W;0,0 °C
2025-04-03 05:01:32;78,0 °C;79,0 °C;79,0 °C;79,0 °C;79,0 °C;15,3 W;11,7 W;0,0 W;0,0 °C
2025-04-03 05:01:34;78,0 °C;80,0 °C;77,0 °C;78,0 °C;80,0 °C;20,3 W;16,7 W;0,0 W;0,0 °C
2025-04-03 05:01:36;74,0 °C;78,0 °C;74,0 °C;74,0 °C;78,0 °C;19,4 W;15,8 W;0,0 W;0,0 °C
2025-04-03 05:01:38;75,0 °C;76,0 °C;73,0 °C;73,0 °C;76,0 °C;13,6 W;10,0 W;0,0 W;0,0 °C
2025-04-03 05:01:40;76,0 °C;77,0 °C;72,0 °C;74,0 °C;77,0 °C;17,7 W;14,2 W;0,0 W;0,0 °C
2025-04-03 05:01:42;78,0 °C;82,0 °C;80,0 °C;74,0 °C;82,0 °C;17,6 W;14,0 W;0,0 W;0,0 °C
2025-04-03 05:01:44;76,0 °C;77,0 °C;76,0 °C;74,0 °C;77,0 °C;17,9 W;14,2 W;0,0 W;0,0 °C
2025-04-03 05:01:47;75,0 °C;77,0 °C;73,0 °C;74,0 °C;77,0 °C;13,4 W;9,8 W;0,0 W;0,0 °C
2025-04-03 05:01:49;77,0 °C;78,0 °C;77,0 °C;79,0 °C;79,0 °C;22,0 W;18,3 W;0,0 W;0,0 °C
2025-04-03 05:01:51;73,0 °C;77,0 °C;73,0 °C;74,0 °C;77,0 °C;14,9 W;11,3 W;0,0 W;0,0 °C
2025-04-03 05:01:53;76,0 °C;76,0 °C;74,0 °C;77,0 °C;78,0 °C;18,7 W;15,1 W;0,0 W;0,0 °C
2025-04-03 05:01:55;74,0 °C;75,0 °C;72,0 °C;73,0 °C;78,0 °C;19,6 W;16,0 W;0,0 W;0,0 °C
2025-04-03 05:01:57;76,0 °C;78,0 °C;75,0 °C;76,0 °C;78,0 °C;20,8 W;17,2 W;0,0 W;0,0 °C
2025-04-03 05:01:59;76,0 °C;78,0 °C;74,0 °C;75,0 °C;78,0 °C;20,9 W;17,3 W;0,0 W;0,0 °C
2025-04-03 05:02:01;73,0 °C;76,0 °C;72,0 °C;73,0 °C;75,0 °C;15,0 W;11,4 W;0,0 W;0,0 °C
2025-04-03 05:02:03;74,0 °C;75,0 °C;72,0 °C;73,0 °C;75,0 °C;14,1 W;10,4 W;0,0 W;0,0 °C
2025-04-03 05:02:05;78,0 °C;80,0 °C;78,0 °C;78,0 °C;80,0 °C;20,6 W;17,0 W;0,0 W;0,0 °C
2025-04-03 05:02:07;76,0 °C;76,0 °C;74,0 °C;74,0 °C;76,0 °C;21,7 W;18,0 W;0,0 W;0,0 °C
2025-04-03 05:02:09;75,0 °C;77,0 °C;74,0 °C;74,0 °C;77,0 °C;13,4 W;9,8 W;0,0 W;0,0 °C
2025-04-03 05:02:11;76,0 °C;76,0 °C;74,0 °C;74,0 °C;77,0 °C;13,6 W;10,0 W;0,0 W;0,0 °C
2025-04-03 05:02:13;75,0 °C;75,0 °C;73,0 °C;72,0 °C;75,0 °C;14,0 W;10,4 W;0,0 W;0,0 °C
2025-04-03 05:02:15;74,0 °C;75,0 °C;72,0 °C;72,0 °C;75,0 °C;13,2 W;9,7 W;0,0 W;0,0 °C
2025-04-03 05:02:17;78,0 °C;79,0 °C;78,0 °C;77,0 °C;79,0 °C;19,0 W;15,4 W;0,0 W;0,0 °C
2025-04-03 05:02:19;76,0 °C;76,0 °C;75,0 °C;74,0 °C;77,0 °C;19,3 W;15,7 W;0,0 W;0,0 °C
2025-04-03 05:02:21;76,0 °C;77,0 °C;74,0 °C;74,0 °C;78,0 °C;22,2 W;18,5 W;0,0 W;0,0 °C
2025-04-03 05:02:23;78,0 °C;81,0 °C;79,0 °C;79,0 °C;81,0 °C;19,5 W;15,9 W;0,0 W;0,0 °C
2025-04-03 05:02:25;76,0 °C;78,0 °C;76,0 °C;75,0 °C;78,0 °C;19,5 W;15,9 W;0,0 W;0,0 °C
2025-04-03 05:02:27;78,0 °C;80,0 °C;79,0 °C;77,0 °C;80,0 °C;16,5 W;12,9 W;0,0 W;0,0 °C
2025-04-03 05:02:29;74,0 °C;76,0 °C;73,0 °C;74,0 °C;75,0 °C;20,2 W;16,6 W;0,0 W;0,0 °C
2025-04-03 05:02:31;75,0 °C;77,0 °C;75,0 °C;75,0 °C;77,0 °C;14,3 W;10,6 W;0,0 W;0,0 °C
2025-04-03 05:02:33;75,0 °C;77,0 °C;75,0 °C;75,0 °C;78,0 °C;15,7 W;12,1 W;0,0 W;0,0 °C
2025-04-03 05:02:35;78,0 °C;78,0 °C;75,0 °C;75,0 °C;78,0 °C;20,8 W;17,1 W;0,0 W;0,0 °C
2025-04-03 05:02:37;79,0 °C;81,0 °C;80,0 °C;78,0 °C;81,0 °C;19,5 W;15,9 W;0,0 W;0,0 °C
2025-04-03 05:02:39;74,0 °C;75,0 °C;73,0 °C;73,0 °C;75,0 °C;17,6 W;14,0 W;0,0 W;0,0 °C
2025-04-03 05:02:41;75,0 °C;76,0 °C;72,0 °C;73,0 °C;76,0 °C;13,6 W;10,0 W;0,0 W;0,0 °C
2025-04-03 05:02:43;75,0 °C;77,0 °C;75,0 °C;74,0 °C;77,0 °C;14,0 W;10,4 W;0,0 W;0,0 °C
2025-04-03 05:02:45;74,0 °C;74,0 °C;73,0 °C;73,0 °C;75,0 °C;17,1 W;13,5 W;0,0 W;0,0 °C
2025-04-03 05:02:47;75,0 °C;77,0 °C;74,0 °C;75,0 °C;77,0 °C;17,9 W;14,3 W;0,0 W;0,0 °C
2025-04-03 05:02:49;76,0 °C;78,0 °C;75,0 °C;74,0 °C;78,0 °C;17,1 W;13,5 W;0,0 W;0,0 °C
2025-04-03 05:02:51;74,0 °C;77,0 °C;75,0 °C;75,0 °C;77,0 °C;13,3 W;9,7 W;0,0 W;0,0 °C
2025-04-03 05:02:53;75,0 °C;78,0 °C;74,0 °C;74,0 °C;78,0 °C;13,2 W;9,6 W;0,0 W;0,0 °C
2025-04-03 05:02:55;74,0 °C;76,0 °C;75,0 °C;74,0 °C;79,0 °C;18,0 W;14,4 W;0,0 W;0,0 °C
2025-04-03 05:02:57;74,0 °C;76,0 °C;74,0 °C;73,0 °C;76,0 °C;18,4 W;14,9 W;0,0 W;0,0 °C
2025-04-03 05:02:59;74,0 °C;77,0 °C;77,0 °C;74,0 °C;78,0 °C;21,2 W;17,5 W;0,0 W;0,0 °C
2025-04-03 05:03:01;78,0 °C;80,0 °C;78,0 °C;77,0 °C;80,0 °C;21,0 W;17,3 W;0,0 W;0,0 °C
2025-04-03 05:03:03;76,0 °C;77,0 °C;73,0 °C;73,0 °C;78,0 °C;18,6 W;15,0 W;0,0 W;0,0 °C
2025-04-03 05:03:05;75,0 °C;78,0 °C;75,0 °C;74,0 °C;78,0 °C;22,7 W;19,1 W;0,0 W;0,0 °C
2025-04-03 05:03:07;72,0 °C;75,0 °C;71,0 °C;73,0 °C;75,0 °C;12,9 W;9,4 W;0,0 W;0,0 °C
2025-04-03 05:03:09;74,0 °C;76,0 °C;72,0 °C;72,0 °C;76,0 °C;14,1 W;10,5 W;0,0 W;0,0 °C
2025-04-03 05:03:11;75,0 °C;77,0 °C;74,0 °C;73,0 °C;77,0 °C;14,0 W;10,4 W;0,0 W;0,0 °C
2025-04-03 05:03:13;74,0 °C;76,0 °C;73,0 °C;78,0 °C;78,0 °C;20,2 W;16,6 W;0,0 W;0,0 °C
2025-04-03 05:03:15;78,0 °C;80,0 °C;79,0 °C;78,0 °C;80,0 °C;21,1 W;17,5 W;0,0 W;0,0 °C
2025-04-03 05:03:17;79,0 °C;81,0 °C;76,0 °C;78,0 °C;81,0 °C;21,8 W;18,2 W;0,0 W;0,0 °C
2025-04-03 05:03:19;80,0 °C;81,0 °C;80,0 °C;79,0 °C;81,0 °C;20,7 W;17,0 W;0,0 W;0,0 °C
2025-04-03 05:03:21;75,0 °C;76,0 °C;75,0 °C;74,0 °C;76,0 °C;13,9 W;10,3 W;0,0 W;0,0 °C
2025-04-03 05:03:23;76,0 °C;76,0 °C;72,0 °C;72,0 °C;76,0 °C;14,6 W;10,9 W;0,0 W;0,0 °C
2025-04-03 05:03:25;75,0 °C;78,0 °C;73,0 °C;74,0 °C;78,0 °C;16,4 W;12,8 W;0,0 W;0,0 °C
2025-04-03 05:03:27;75,0 °C;82,0 °C;78,0 °C;79,0 °C;82,0 °C;19,6 W;16,1 W;0,0 W;0,0 °C
2025-04-03 05:03:29;75,0 °C;76,0 °C;71,0 °C;73,0 °C;76,0 °C;12,4 W;8,9 W;0,0 W;0,0 °C
2025-04-03 05:03:31;79,0 °C;82,0 °C;75,0 °C;76,0 °C;82,0 °C;24,0 W;20,2 W;0,0 W;0,0 °C
2025-04-03 05:03:33;74,0 °C;76,0 °C;76,0 °C;75,0 °C;77,0 °C;14,7 W;11,0 W;0,0 W;0,0 °C
2025-04-03 05:03:35;76,0 °C;78,0 °C;76,0 °C;75,0 °C;80,0 °C;17,8 W;14,2 W;0,0 W;0,0 °C
2025-04-03 05:03:38;75,0 °C;75,0 °C;72,0 °C;74,0 °C;75,0 °C;17,1 W;13,5 W;0,0 W;0,0 °C
2025-04-03 05:03:40;77,0 °C;77,0 °C;76,0 °C;76,0 °C;77,0 °C;15,8 W;12,2 W;0,0 W;0,0 °C
2025-04-03 05:03:42;74,0 °C;78,0 °C;75,0 °C;75,0 °C;79,0 °C;18,9 W;15,3 W;0,0 W;0,0 °C
2025-04-03 05:03:44;75,0 °C;77,0 °C;75,0 °C;74,0 °C;77,0 °C;18,4 W;14,8 W;0,0 W;0,0 °C
2025-04-03 05:03:46;73,0 °C;76,0 °C;72,0 °C;72,0 °C;76,0 °C;18,7 W;15,1 W;0,0 W;0,0 °C
2025-04-03 05:03:48;75,0 °C;77,0 °C;75,0 °C;76,0 °C;79,0 °C;21,4 W;17,7 W;0,0 W;0,0 °C
2025-04-03 05:03:50;73,0 °C;76,0 °C;73,0 °C;73,0 °C;76,0 °C;13,9 W;10,3 W;0,0 W;0,0 °C
2025-04-03 05:03:52;76,0 °C;78,0 °C;76,0 °C;75,0 °C;79,0 °C;17,8 W;14,2 W;0,0 W;0,0 °C
2025-04-03 05:03:54;79,0 °C;80,0 °C;78,0 °C;79,0 °C;81,0 °C;19,2 W;15,6 W;0,0 W;0,0 °C
2025-04-03 05:03:56;74,0 °C;76,0 °C;73,0 °C;74,0 °C;77,0 °C;19,7 W;16,1 W;0,0 W;0,0 °C
2025-04-03 05:03:58;80,0 °C;82,0 °C;78,0 °C;77,0 °C;81,0 °C;20,7 W;17,1 W;0,0 W;0,0 °C
2025-04-03 05:04:00;77,0 °C;79,0 °C;74,0 °C;77,0 °C;80,0 °C;20,3 W;16,7 W;0,0 W;0,0 °C
2025-04-03 05:04:02;74,0 °C;74,0 °C;72,0 °C;74,0 °C;74,0 °C;14,6 W;10,9 W;0,0 W;0,0 °C
2025-04-03 05:04:04;75,0 °C;75,0 °C;74,0 °C;73,0 °C;75,0 °C;13,7 W;10,1 W;0,0 W;0,0 °C
2025-04-03 05:04:06;74,0 °C;75,0 °C;73,0 °C;74,0 °C;75,0 °C;14,6 W;11,0 W;0,0 W;0,0 °C
2025-04-03 05:04:08;80,0 °C;82,0 °C;80,0 °C;79,0 °C;82,0 °C;21,6 W;18,0 W;0,0 W;0,0 °C
2025-04-03 05:04:10;75,0 °C;75,0 °C;72,0 °C;73,0 °C;75,0 °C;13,7 W;10,1 W;0,0 W;0,0 °C
2025-04-03 05:04:12;73,0 °C;75,0 °C;71,0 °C;73,0 °C;75,0 °C;13,3 W;9,7 W;0,0 W;0,0 °C
2025-04-03 05:04:14;72,0 °C;75,0 °C;71,0 °C;72,0 °C;75,0 °C;14,5 W;10,8 W;0,0 W;0,0 °C
2025-04-03 05:04:16;79,0 °C;80,0 °C;78,0 °C;77,0 °C;80,0 °C;20,1 W;16,5 W;0,0 W;0,0 °C
2025-04-03 05:04:18;75,0 °C;78,0 °C;74,0 °C;75,0 °C;78,0 °C;20,3 W;16,7 W;0,0 W;0,0 °C
2025-04-03 05:04:20;79,0 °C;78,0 °C;75,0 °C;76,0 °C;79,0 °C;19,0 W;15,4 W;0,0 W;0,0 °C
2025-04-03 05:04:22;74,0 °C;76,0 °C;72,0 °C;72,0 °C;76,0 °C;18,2 W;14,5 W;0,0 W;0,0 °C
2025-04-03 05:04:24;74,0 °C;75,0 °C;71,0 °C;73,0 °C;75,0 °C;13,7 W;10,2 W;0,0 W;0,0 °C
2025-04-03 05:04:26;79,0 °C;78,0 °C;80,0 °C;76,0 °C;80,0 °C;20,4 W;16,7 W;0,0 W;0,0 °C
2025-04-03 05:04:28;75,0 °C;76,0 °C;73,0 °C;75,0 °C;76,0 °C;17,0 W;13,5 W;0,0 W;0,0 °C
2025-04-03 05:04:30;76,0 °C;77,0 °C;74,0 °C;74,0 °C;77,0 °C;17,1 W;13,5 W;0,0 W;0,0 °C
2025-04-03 05:04:32;73,0 °C;75,0 °C;74,0 °C;73,0 °C;75,0 °C;15,4 W;11,7 W;0,0 W;0,0 °C
2025-04-03 05:04:34;72,0 °C;73,0 °C;72,0 °C;75,0 °C;75,0 °C;13,5 W;9,9 W;0,0 W;0,0 °C
2025-04-03 05:04:36;75,0 °C;77,0 °C;74,0 °C;74,0 °C;78,0 °C;20,6 W;16,9 W;0,0 W;0,0 °C
2025-04-03 05:04:38;79,0 °C;81,0 °C;80,0 °C;79,0 °C;81,0 °C;22,5 W;18,8 W;0,0 W;0,0 °C
2025-04-03 05:04:40;74,0 °C;76,0 °C;74,0 °C;75,0 °C;76,0 °C;16,6 W;13,0 W;0,0 W;0,0 °C
2025-04-03 05:04:42;74,0 °C;75,0 °C;72,0 °C;73,0 °C;75,0 °C;13,9 W;10,3 W;0,0 W;0,0 °C
2025-04-03 05:04:44;78,0 °C;80,0 °C;77,0 °C;78,0 °C;80,0 °C;17,4 W;13,8 W;0,0 W;0,0 °C
2025-04-03 05:04:46;74,0 °C;76,0 °C;75,0 °C;73,0 °C;78,0 °C;19,5 W;15,9 W;0,0 W;0,0 °C
2025-04-03 05:04:48;75,0 °C;78,0 °C;75,0 °C;74,0 °C;79,0 °C;19,0 W;15,4 W;0,0 W;0,0 °C
2025-04-03 05:04:50;76,0 °C;77,0 °C;75,0 °C;74,0 °C;77,0 °C;15,4 W;11,7 W;0,0 W;0,0 °C
2025-04-03 05:04:52;73,0 °C;75,0 °C;71,0 °C;73,0 °C;75,0 °C;13,2 W;9,6 W;0,0 W;0,0 °C
2025-04-03 05:04:54;73,0 °C;76,0 °C;72,0 °C;74,0 °C;78,0 °C;18,6 W;15,0 W;0,0 W;0,0 °C
2025-04-03 05:04:56;78,0 °C;81,0 °C;79,0 °C;78,0 °C;81,0 °C;19,1 W;15,5 W;0,0 W;0,0 °C
2025-04-03 05:04:58;74,0 °C;75,0 °C;73,0 °C;74,0 °C;77,0 °C;20,1 W;16,5 W;0,0 W;0,0 °C
2025-04-03 05:05:00;75,0 °C;77,0 °C;73,0 °C;74,0 °C;77,0 °C;21,6 W;17,9 W;0,0 W;0,0 °C
2025-04-03 05:05:02;75,0 °C;77,0 °C;73,0 °C;75,0 °C;77,0 °C;13,9 W;10,3 W;0,0 W;0,0 °C
2025-04-03 05:05:04;74,0 °C;75,0 °C;73,0 °C;72,0 °C;76,0 °C;12,9 W;9,4 W;0,0 W;0,0 °C
2025-04-03 05:05:06;79,0 °C;81,0 °C;79,0 °C;79,0 °C;81,0 °C;19,5 W;15,9 W;0,0 W;0,0 °C
2025-04-03 05:05:08;79,0 °C;81,0 °C;79,0 °C;79,0 °C;81,0 °C;18,7 W;15,1 W;0,0 W;0,0 °C
2025-04-03 05:05:10;76,0 °C;78,0 °C;74,0 °C;75,0 °C;78,0 °C;20,5 W;16,8 W;0,0 W;0,0 °C
2025-04-03 05:05:12;76,0 °C;78,0 °C;75,0 °C;75,0 °C;78,0 °C;21,3 W;17,6 W;0,0 W;0,0 °C
2025-04-03 05:05:14;78,0 °C;79,0 °C;77,0 °C;80,0 °C;81,0 °C;19,2 W;15,6 W;0,0 W;0,0 °C
2025-04-03 05:05:16;76,0 °C;76,0 °C;74,0 °C;73,0 °C;76,0 °C;14,2 W;10,6 W;0,0 W;0,0 °C
2025-04-03 05:05:18;76,0 °C;77,0 °C;74,0 °C;76,0 °C;77,0 °C;13,8 W;10,2 W;0,0 W;0,0 °C
2025-04-03 05:05:20;79,0 °C;77,0 °C;75,0 °C;79,0 °C;79,0 °C;20,2 W;16,5 W;0,0 W;0,0 °C
2025-04-03 05:05:22;78,0 °C;81,0 °C;80,0 °C;80,0 °C;81,0 °C;20,2 W;16,6 W;0,0 W;0,0 °C
