Timestamp,Relative Time (s),CPU Usage (%),Memory Usage (%),Disk Read (Mo/s),Disk Write (Mo/s),Network (Ko/s),CPU Temperature (°C),Encrypted Files,Encrypted Disk Usage (%),Encrypted Files Size (Mo),Encryption Speed (o/s),Mode,Attack Type,Attack,Host,Measurement,Run
19:56:39.160,62.16,0.0,20.2,0.0,0.0,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:40.220,63.22,0.0,20.2,0.0,0.0,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:41.270,64.27,0.0,20.2,0.0,0.0,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:42.330,65.33,0.0,20.2,0.0,0.0,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:43.380,66.38,0.5,20.2,0.0,0.03,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:44.440,67.44,0.0,20.2,0.0,0.1,0.0,58.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:45.500,68.5,0.0,20.2,0.0,0.0,0.0,58.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:46.550,69.55,0.0,20.2,0.0,0.0,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:47.610,70.61,0.5,20.2,0.0,0.0,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:48.670,71.67,0.0,20.2,0.0,0.0,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:49.720,72.72,0.0,20.2,0.0,0.07,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:50.780,73.78,0.0,20.2,0.0,0.0,0.0,56.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:51.830,74.83,0.0,20.2,0.0,0.0,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:52.890,75.89,0.0,20.2,0.0,0.0,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:53.950,76.95,0.0,20.2,0.0,0.0,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:55.000,78.0,0.0,20.2,0.0,0.04,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:56.060,79.06,0.0,20.2,0.0,0.03,0.0,56.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:57.120,80.12,0.0,20.2,0.0,0.0,0.0,56.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:58.170,81.17,0.0,20.2,0.0,0.0,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:59.230,82.23,0.0,20.2,0.0,0.0,0.0,56.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:00.290,83.29,1.0,20.2,0.0,0.09,0.0,58.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:01.340,84.34,0.0,20.2,0.0,0.0,0.0,58.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:02.400,85.4,0.0,20.2,0.0,0.03,0.0,58.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:03.450,86.45,0.0,20.2,0.0,0.0,0.0,56.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:04.510,87.51,0.0,20.2,0.0,0.0,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:05.570,88.57,0.0,20.2,0.0,0.04,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:06.620,89.62,0.5,20.2,0.0,0.02,0.0,56.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:07.680,90.68,0.0,20.2,0.0,0.0,0.0,56.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:57:08.730,91.73,0.0,20.2,0.0,0.04,0.0,58.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
